"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Feature"
0.440927448147831,-0.23786716668447,0.137,0.169,1,"HK1"
0.441427090337977,-0.0608897465985684,0.334,0.345,1,"DENND4C"
0.441510713875134,-0.0554850725837633,0.493,0.511,1,"ACAP2"
0.441756467252767,0.069081759317289,0.142,0.143,1,"LEO1"
0.441828694650103,0.0177503029007939,0.117,0.124,1,"PTPA"
0.442124715602768,0.0559154295932889,0.515,0.537,1,"SELENOF"
0.442666730914538,0.17227328258999,0.203,0.193,1,"IL12RB1"
0.443608389917777,-0.13905316247067,0.386,0.437,1,"ZBTB20"
0.443732999561363,0.0669856417313651,0.277,0.284,1,"NUDT3"
0.443781847945438,0.211551745230985,0.109,0.106,1,"RHOT1"
0.444303947386511,0.0769324148774087,0.127,0.127,1,"POP7"
0.444606202918156,-0.0124916639300094,0.909,0.942,1,"DDX5"
0.445242865142546,0.0654539572944133,0.171,0.177,1,"TMEM11"
0.445251004959362,0.0997783063080651,0.356,0.35,1,"RBM42"
0.44529082717057,0.11679798360985,0.098,0.102,1,"ZNF737"
0.44574411949841,0.260887393068239,0.136,0.124,1,"ISOC1"
0.445799522752375,0.0673289694811454,0.132,0.145,1,"KHDC4"
0.44588775398415,0.165764804696448,0.189,0.178,1,"LMF2"
0.446111334310915,0.0962783894814088,0.15,0.151,1,"ZMPSTE24"
0.446489912320332,-0.0294755776817877,0.131,0.144,1,"ZSWIM8"
0.447383372617108,0.107185819550502,0.148,0.153,1,"SLC1A5"
0.447539957433291,-0.105158123485967,0.349,0.391,1,"LMBRD1"
0.44755854721016,0.0701031096558657,0.158,0.156,1,"SNAP29"
0.447581121985776,0.100219951740168,0.174,0.167,1,"NCOA5"
0.448653930101444,0.280503443252172,0.136,0.12,1,"TBP"
0.449063392328061,-0.0178576099950085,0.187,0.208,1,"MTMR14"
0.449095311642534,-0.194158544595186,0.099,0.112,1,"SNX27"
0.449107350238081,-0.0135610341595734,0.459,0.468,1,"NDUFB4"
0.449237914831254,-0.0650392527008364,0.316,0.359,1,"H1-2"
0.449395971673004,0.111001937383743,0.388,0.386,1,"U2SURP"
0.449707291257271,-0.0820359615395221,0.098,0.102,1,"AKAP11"
0.44975359638898,-0.102905629934907,0.106,0.128,1,"HIF1AN"
0.450210458530444,0.15999517222396,0.129,0.137,1,"ENSG00000241490"
0.450933692200006,-0.235459567958871,0.13,0.157,1,"WASHC5"
0.450945675929373,0.0398596286302074,0.33,0.343,1,"MARCHF7"
0.452063100399811,0.00703335084024559,0.874,0.887,1,"FLNA"
0.452215233951399,0.0489884349338245,0.56,0.591,1,"EEIG2"
0.452376827946133,-0.10125707028692,0.121,0.142,1,"OBI1"
0.452415941929577,-0.24659803073658,0.101,0.124,1,"FBXL14"
0.45268815398482,0.0413342555556806,0.248,0.26,1,"XYLT1"
0.452700767221935,0.042406668124265,0.96,0.963,1,"COX4I1"
0.452792643628206,-0.128897483840237,0.265,0.288,1,"AZIN1"
0.453196152538206,-0.18414613848723,0.122,0.142,1,"CERS4"
0.453215202373625,-0.29618738439361,0.105,0.129,1,"BCKDHA"
0.453309632678289,-0.0175171701661978,0.109,0.12,1,"ZNF675"
0.453476139171013,-0.14165516119068,0.164,0.194,1,"FAM120A"
0.453841614358213,0.0958961691430389,0.14,0.147,1,"NBAS"
0.453845167437126,-0.105366262943476,0.126,0.147,1,"BCL10"
0.454044399796888,0.0632231967594423,0.205,0.217,1,"GOSR1"
0.454462291497664,-0.0554557198988923,0.91,0.928,1,"EEF1G"
0.454569809311892,-0.248006980765004,0.158,0.189,1,"KMT2D"
0.454919629740319,0.0647242935584188,0.222,0.238,1,"SHFL"
0.454931124318425,0.109379227388747,0.355,0.353,1,"LUC7L3"
0.455373978969418,-0.172857596632692,0.179,0.204,1,"C1GALT1"
0.455714700249125,-0.0247773400040343,0.318,0.347,1,"ZNF706"
0.456122510820872,0.617487117861277,0.32,0.338,1,"ISG15"
0.456366455066875,-0.23638457772548,0.095,0.114,1,"ANAPC4"
0.456402243434486,-0.0846105804596702,0.096,0.108,1,"ACAT2"
0.456593625750394,-0.279969799419058,0.115,0.141,1,"UTP3"
0.456877777463708,0.0941718138073365,0.197,0.193,1,"EEA1"
0.45720526913888,0.0382574974703771,0.229,0.239,1,"ZZEF1"
0.458385014934555,0.0959630326484329,0.122,0.122,1,"COMMD9"
0.458399487645608,0.06507757004874,0.29,0.306,1,"MYO1G"
0.458670752296011,0.00135587360740308,0.089,0.1,1,"IMMP1L"
0.458816338222073,0.0958725254892008,0.147,0.151,1,"OIP5-AS1"
0.458827619727501,0.0511651789790134,0.213,0.218,1,"NEK1"
0.459010090643763,0.0747403985491523,0.381,0.391,1,"PNN"
0.459037841644393,0.0488943613699049,0.11,0.116,1,"SLC25A51"
0.459111324431088,0.0292412721655647,0.318,0.34,1,"DGKZ"
0.459452184687218,-0.0923615561019482,0.295,0.336,1,"BAG1"
0.459752651581394,0.0991367243831257,0.226,0.223,1,"PBDC1"
0.459843047969808,-0.210551102172794,0.126,0.151,1,"NELFA"
0.460074471904232,-0.105689871473992,0.263,0.296,1,"COQ10B"
0.460079208256364,-0.0207589660757334,0.235,0.238,1,"PRKD3"
0.460082293167924,0.0531429728386308,0.143,0.152,1,"RRAGC"
0.46092822905984,-0.0584125745007424,0.174,0.2,1,"DRG1"
0.460948396545303,-0.140137157821785,0.221,0.252,1,"CDK5RAP3"
0.461286521661371,-0.126627748019348,0.334,0.381,1,"SPEN"
0.461294215917052,0.0741874389238206,0.219,0.212,1,"MRPL38"
0.461563866412264,-0.143641188316256,0.214,0.249,1,"PDS5B"
0.461576017687499,-0.11508574026178,0.342,0.382,1,"FYB1"
0.462030536983619,0.157362523294071,0.138,0.132,1,"GEMIN7"
0.462074670668978,-0.210171351961853,0.248,0.286,1,"CCAR1"
0.46233565751688,0.16506144406582,0.105,0.103,1,"HERC2"
0.46234919998929,0.00436198958503992,0.314,0.337,1,"TRIM33"
0.462735965981007,-0.128133504893003,0.09,0.108,1,"CIZ1"
0.463734661050827,0.106288920338701,0.234,0.227,1,"ZBTB44"
0.465237262420435,0.073251553581402,0.178,0.171,1,"GTPBP8"
0.465280381185044,-0.166768740086205,0.155,0.184,1,"CCNC"
0.465367845931283,0.00133923260343805,0.222,0.233,1,"GSTO1"
0.465996352794043,-0.0342048096924614,0.103,0.102,1,"BAZ2B"
0.46610754078233,0.11561355048719,0.105,0.109,1,"XKR6"
0.466410403939397,-0.04632896062154,0.189,0.209,1,"CHMP2A"
0.466600925519139,0.381675135262917,0.224,0.204,1,"ENSG00000288915"
0.466726651394054,-0.136491497288662,0.253,0.299,1,"UBQLN1"
0.466936928789784,-0.0818197219354622,0.122,0.141,1,"NAA15"
0.467055696538421,-0.00899300169820583,0.125,0.138,1,"CERS5"
0.467796461625119,-0.102624649712011,0.142,0.166,1,"ODF2"
0.467857452540623,0.0354799410434707,0.325,0.343,1,"ARID2"
0.468632243998232,0.129687482785987,0.208,0.197,1,"TXNDC17"
0.468653957887214,-0.177663248245464,0.117,0.14,1,"MOSMO"
0.468893561255017,-0.198740973151117,0.106,0.119,1,"IPO8"
0.469444636401764,-0.0653347327981438,0.307,0.322,1,"SRI"
0.469869960128112,0.113815884280826,0.119,0.122,1,"POFUT2"
0.471303353019857,0.0242616707319763,0.258,0.281,1,"CIAO1"
0.471878073881678,0.0803482211872723,0.576,0.581,1,"COX7B"
0.4726146018651,-0.307557105307914,0.08,0.101,1,"TMEM184C"
0.472723362155365,0.0175450267060866,0.145,0.159,1,"RANBP3"
0.472833566276462,0.143562780643444,0.185,0.176,1,"ARMCX3"
0.473135093516213,0.11965325432886,0.108,0.103,1,"RIPK2"
0.473426492488326,0.16342339985126,0.14,0.135,1,"MPRIP"
0.473954892439752,-0.250032541937929,0.099,0.123,1,"ZNF580"
0.474053109625656,-0.182331701414433,0.132,0.16,1,"MTR"
0.474221366398823,0.154213340464391,0.219,0.214,1,"PRPF31"
0.47435512628046,-0.00209169384536767,0.115,0.125,1,"EIF2B1"
0.474375295579921,-0.165061519939982,0.203,0.237,1,"IDH3B"
0.474407510233572,0.210773008378558,0.105,0.108,1,"NPRL2"
0.474632044640112,-0.0898539974610951,0.214,0.241,1,"SCNM1"
0.474777829153322,-0.0319053986829812,0.37,0.404,1,"ZFAND6"
0.47486398513467,-0.137406925156773,0.094,0.113,1,"AP5M1"
0.475127106492573,0.0356740674352834,0.446,0.466,1,"PCM1"
0.475610780419135,-0.151332415724717,0.371,0.421,1,"AURKAIP1"
0.475659621472208,0.246405271600075,0.117,0.112,1,"GIGYF1"
0.47579179260909,0.0267575181595783,0.106,0.108,1,"ENSG00000289826"
0.476774001453396,0.118641947488692,0.256,0.244,1,"SEC63"
0.476901090424107,0.0200849313168665,0.459,0.461,1,"PAPOLA"
0.477095028341276,-0.10839608627862,0.297,0.336,1,"PSMG2"
0.477237913168935,-0.0817710849766908,0.342,0.388,1,"GATAD2B"
0.477271636887432,-0.1055028709004,0.132,0.153,1,"MLLT10"
0.477548293848749,-0.0280169762601826,0.529,0.575,1,"WTAP"
0.477614368872304,-0.211329734640409,0.098,0.118,1,"TMEM115"
0.47769264323063,-0.163154984032774,0.194,0.226,1,"HADHB"
0.478019895295062,-0.0652855220223878,0.622,0.677,1,"EIF4A2"
0.478041503537036,0.125783620455106,0.136,0.127,1,"RAD9A"
0.478135947591212,-0.115181894309199,0.133,0.16,1,"AAGAB"
0.478394780381753,0.169937199909981,0.1,0.098,1,"HIP1R"
0.479229505481267,-0.118139765827982,0.545,0.589,1,"DYNC1H1"
0.479230313607349,-0.244079204670782,0.087,0.106,1,"PSMD10"
0.479250682288368,-0.120581389566512,0.085,0.102,1,"SNHG3"
0.479266673543894,-0.100266814326861,0.335,0.367,1,"PRDM2"
0.479919806600391,0.100645006809488,0.103,0.108,1,"ESS2"
0.480300313733382,-0.0422694674102646,0.219,0.224,1,"MTF2"
0.480521466369642,-0.126260129373371,0.167,0.194,1,"TMEM127"
0.48062127995772,-0.199550882436921,0.255,0.3,1,"RNF216"
0.48062283420325,-0.202635588274426,0.189,0.224,1,"NSMAF"
0.480977944188102,0.0852789126783225,0.313,0.312,1,"SYNCRIP"
0.481099846093128,-0.00176219156278268,0.477,0.511,1,"CYTH1"
0.481386569934174,-0.126546613103704,0.242,0.276,1,"USP9Y"
0.481600900667564,0.0921383577233877,0.247,0.247,1,"DENND3"
0.482065968154296,-0.0390427462023837,0.11,0.121,1,"AHCYL2"
0.482650276882586,-0.133489684339203,0.266,0.306,1,"SEPTIN11"
0.48278315783781,0.0206668290209278,0.162,0.178,1,"SART1"
0.482807145452086,0.012879502785368,0.447,0.48,1,"SCAND1"
0.482895829567049,-0.0536265602928491,0.346,0.384,1,"CEBPZ"
0.483202109769028,0.0819969205529762,0.126,0.134,1,"SMAD5"
0.483367448989581,0.0287983258126995,0.602,0.627,1,"WDR83OS"
0.483586319092328,0.0726738124212458,0.098,0.107,1,"SCAMP4"
0.483586864511031,0.0457073761127894,0.4,0.402,1,"APRT"
0.483642325974695,0.227434374237361,0.125,0.115,1,"EML3"
0.484096549275778,0.070856471338584,0.758,0.778,1,"RAN"
0.484129941217367,0.0925006958785299,0.269,0.285,1,"RFC1"
0.484304702323095,-0.0858957636783275,0.423,0.479,1,"SURF4"
0.48449674616127,0.211018017496327,0.124,0.119,1,"DELE1"
0.485036456201705,0.0424334407033689,0.342,0.356,1,"SP3"
0.48510734710562,0.0798429888606766,0.3,0.303,1,"WBP2"
0.485258838576969,0.0796863938753659,0.414,0.424,1,"HNRNPH3"
0.485375777583694,-0.151518001546775,0.555,0.591,1,"ZSWIM6"
0.485654955648466,-0.000471622585261233,0.508,0.548,1,"PBXIP1"
0.486218533284801,-0.117170115061816,0.237,0.273,1,"KCMF1"
0.486347825255553,0.115939860624943,0.114,0.115,1,"POLH"
0.486464595196656,0.184455886334663,0.177,0.173,1,"CCS"
0.486537420386143,0.122760613260156,0.33,0.338,1,"TAP2"
0.486768881764163,0.143296386045914,0.112,0.116,1,"AKAP8"
0.486803485910463,0.121263499485363,0.189,0.186,1,"WDR20"
0.487077957156005,-0.0373993642242931,0.307,0.337,1,"NLRC5"
0.487353990421778,0.0335659792683274,0.428,0.46,1,"PTPRA"
0.487645175441428,0.0368451971311554,0.159,0.166,1,"AP3D1"
0.487830665940339,0.0548897146951735,0.891,0.905,1,"MYL12B"
0.488224361531397,-0.215372214912056,0.303,0.349,1,"MARK3"
0.488726390668867,-0.251927079589899,0.08,0.101,1,"DDB2"
0.488772402109135,0.0963479568015984,0.153,0.149,1,"AP3M2"
0.488781818174165,-0.0357435595947754,0.356,0.367,1,"KPNA4"
0.488877954059436,0.1089917215455,0.303,0.303,1,"RBBP6"
0.488910635758506,0.0657392864030171,0.172,0.175,1,"USP7"
0.48896001786582,0.028018010289379,0.318,0.332,1,"UBR4"
0.490509935681556,-0.150545980057977,0.244,0.281,1,"METAP2"
0.490514408983019,-0.162747940150845,0.126,0.151,1,"HMBOX1"
0.490604806580692,0.0984405716612433,0.279,0.281,1,"INO80D"
0.490607096775739,-0.0035466556665682,0.098,0.105,1,"PLEKHF2"
0.491291789352201,0.0877810183124041,0.22,0.224,1,"C6orf62"
0.492014596633274,0.0896713842177328,0.213,0.226,1,"PPP2R2B"
0.49231549586636,0.0235307009709467,0.289,0.312,1,"ABT1"
0.492475346196604,0.0963114433064478,0.158,0.162,1,"SMURF1"
0.492942372371236,0.135151082711495,0.099,0.102,1,"ZBTB24"
0.493007189671143,0.133266141465366,0.184,0.184,1,"FAM104A"
0.493678110165019,0.0569035661664835,0.236,0.239,1,"SCAF8"
0.493848114394606,0.146187696190211,0.115,0.111,1,"ZNF493"
0.493925809775455,0.0786086808509843,0.121,0.129,1,"EIF1AD"
0.493989826426197,0.235401049389458,0.108,0.1,1,"SCFD2"
0.49457530961248,0.0212087331724182,0.11,0.125,1,"THAP7"
0.49512821704301,0.00813305089874838,0.512,0.547,1,"SNRPG"
0.495255765080856,-0.0698547027776888,0.481,0.509,1,"REEP5"
0.49554821867778,-0.00328870123566605,0.309,0.314,1,"TMEM165"
0.495802462986554,-0.156630873878282,0.133,0.158,1,"PRDX2"
0.495872714748198,-0.161654058805359,0.213,0.249,1,"ZNF767P"
0.495981998836265,-0.0404006624473115,0.389,0.424,1,"FBXW7"
0.496552238829086,-0.178264446780492,0.248,0.281,1,"MICU2"
0.496692660456031,0.0449761987565569,0.439,0.461,1,"HSPA9"
0.497121779289059,-0.0992180728821515,0.478,0.531,1,"ARF5"
0.497151136221863,0.0845407525908621,0.151,0.151,1,"SNAPIN"
0.497244022127169,-0.0165581105128197,0.462,0.502,1,"ITCH"
0.49748752452165,-0.21585663857208,0.096,0.117,1,"SLC25A12"
0.49889133875849,0.0216515720629589,0.169,0.181,1,"RNFT1"
0.498972555032344,-0.186951483416291,0.167,0.2,1,"SIMC1"
0.499104924534741,-0.0372594703928031,0.939,0.958,1,"FYN"
0.499638148868806,-0.199574263306033,0.099,0.119,1,"DCAF16"
0.500053549154689,-0.0633321153284616,0.372,0.415,1,"ARPP19"
0.500451194547995,-0.142566471250348,0.089,0.106,1,"ORC5"
0.501047870879654,-0.237850927365601,0.09,0.11,1,"PES1"
0.501073353987534,-0.0527402679715911,0.258,0.288,1,"CNTRL"
0.501544084031476,-0.114800145360227,0.551,0.609,1,"DIAPH1"
0.501699550295597,0.00798385123085055,0.536,0.565,1,"KAT6A"
0.501710904848279,-0.149884549306293,0.417,0.445,1,"GPRIN3"
0.502676622885734,-0.0037743099653238,0.112,0.129,1,"CIAPIN1"
0.503053553971962,0.119662534834168,0.182,0.174,1,"METTL23"
0.503111660053143,0.0596922071590751,0.133,0.13,1,"WDPCP"
0.504227831040398,0.030155612947682,0.459,0.49,1,"C17orf49"
0.504328935788269,-0.0203783937496458,0.1,0.113,1,"TXLNA"
0.504796108263249,-0.134991243245771,0.089,0.103,1,"ARL13B"
0.505088291515159,-0.0620353555348898,0.597,0.635,1,"GPS2"
0.505496487418895,-0.176513637121102,0.1,0.114,1,"PELO"
0.506476207393276,-0.0436002375527449,0.351,0.366,1,"PDCD10"
0.506920290396032,-0.0587643292259741,0.088,0.1,1,"TRIM25"
0.507193269985823,-0.123303909739812,0.366,0.412,1,"ATF7IP"
0.507486288342063,0.132900941318267,0.349,0.344,1,"RAB11B"
0.507754682394263,0.0909639524481909,0.127,0.127,1,"NBPF12"
0.508210902657132,-0.192540934540761,0.221,0.256,1,"YIPF5"
0.508212602965977,0.185515592904486,0.108,0.102,1,"EEF1AKMT2"
0.508732122962772,0.0718606922516059,0.37,0.396,1,"SIGIRR"
0.509160510200577,-0.115323441971673,0.271,0.308,1,"MIA3"
0.509294224180282,0.0886363933583509,0.105,0.101,1,"MRPL2"
0.509307338783884,0.219076863887872,0.135,0.128,1,"PILRB"
0.509339919444155,-0.0775899923988626,0.147,0.166,1,"CHERP"
0.509554845206059,0.0797487466757205,0.229,0.222,1,"EXOSC10"
0.509612103457219,-0.263621688939554,0.082,0.104,1,"CEP290"
0.509803732571345,-0.253610736670824,0.088,0.108,1,"ABI2"
0.510080968517341,-0.0742787277284183,0.11,0.122,1,"SETD3"
0.510299188192356,-0.0855997753770936,0.136,0.156,1,"DHX16"
0.510320693128018,0.0401125905868484,0.289,0.295,1,"USP25"
0.510336823758861,0.113564577523262,0.103,0.112,1,"TMEM223"
0.510553383749787,0.115918296995188,0.12,0.119,1,"DDX10"
0.510725107021486,0.030345535166413,0.153,0.169,1,"DPH1"
0.510916910694125,0.214636423269734,0.194,0.186,1,"RRAGA"
0.51097903649808,-0.174585264222588,0.201,0.239,1,"NDRG1"
0.511303251898312,-0.141078809030039,0.142,0.164,1,"DRG2"
0.51147889777838,0.0792352995129324,0.197,0.199,1,"ADPGK"
0.51170346593316,-0.142151470635746,0.279,0.32,1,"CORO7"
0.512011759510084,0.0411706282801692,0.156,0.161,1,"COA3"
0.513012241093919,-0.121591186611083,0.138,0.147,1,"FBXO28"
0.513749388923899,0.158609546173969,0.122,0.118,1,"ZDHHC12"
0.513875553649516,0.117735091958458,0.141,0.139,1,"FAM91A1"
0.514073178231054,-0.065548340394024,0.628,0.66,1,"SERINC1"
0.514667119747475,-0.135458106552145,0.167,0.195,1,"SEC16A"
0.515479685929118,0.030517328228628,0.112,0.121,1,"IKBIP"
0.51552145587387,-0.0543294447564295,0.127,0.145,1,"TMCC1"
0.515630858146242,-0.0437957368995603,0.197,0.219,1,"SNHG32"
0.516032746270107,0.10777675017226,0.167,0.17,1,"VMA21"
0.516066600654753,0.0145972414515192,0.179,0.19,1,"IFI6"
0.516180942090806,0.285040686249261,0.101,0.091,1,"XRCC1"
0.516386225659315,-0.158351497701864,0.093,0.112,1,"ZBTB21"
0.51674370771928,-0.0920600063598852,0.493,0.537,1,"DNTTIP2"
0.516793742008166,-0.0499695173890349,0.193,0.218,1,"ATR"
0.516913799916439,-0.0974609387605099,0.143,0.163,1,"MTIF3"
0.516974926457223,-0.0519683662158039,0.198,0.213,1,"EXOSC6"
0.517071714218193,0.0927039680537736,0.329,0.339,1,"MRPL57"
0.517527935897498,0.0892031342232535,0.121,0.126,1,"ARHGAP1"
0.51787615167674,-0.192271483318688,0.182,0.217,1,"DNAJC9"
0.51792873022926,0.00792604514270323,0.496,0.527,1,"TRAM1"
0.518132377774527,0.121094158022076,0.247,0.249,1,"SEL1L"
0.518174810674982,0.0873255823020622,0.282,0.291,1,"DCAF5"
0.518405316182655,-0.0172156735735323,0.089,0.103,1,"CCDC9"
0.518774103980445,0.0448851684045021,0.219,0.216,1,"UBA1"
0.518906509762013,-0.0741116353980147,0.201,0.217,1,"TPGS1"
0.519014575421439,-0.208064364500679,0.116,0.139,1,"MYCBP"
0.519261033348399,-0.00146571362880676,0.095,0.107,1,"GAR1"
0.519335222118506,-0.0230671674721637,0.376,0.406,1,"RPN2"
0.519941755392051,-0.0645824292175426,0.265,0.294,1,"LSM3"
0.520061959839844,-0.245619598074313,0.083,0.103,1,"CASP8AP2"
0.520359511163823,0.173420997915891,0.146,0.139,1,"PYCR2"
0.521604424173321,0.0383571058295091,0.096,0.102,1,"GATD3"
0.521876758713587,-0.205605157061816,0.114,0.136,1,"TRIM11"
0.521992467714368,0.112058721511819,0.209,0.209,1,"MRPL18"
0.522372324713463,-0.217871337084356,0.14,0.171,1,"GALNT6"
0.52287003266181,0.0742248849067342,0.136,0.143,1,"GLO1"
0.5229780980826,0.00820252807658495,0.63,0.668,1,"GNAI2"
0.523077691713891,-0.256031858826154,0.112,0.139,1,"UBN2"
0.523743805288579,0.0636312034735096,0.298,0.306,1,"PSPC1"
0.523762620227986,0.0273078759566607,0.157,0.162,1,"AP1B1"
0.523787719508228,0.103587381206945,0.284,0.279,1,"VPS26A"
0.52383073803847,-0.134718701592956,0.276,0.314,1,"CHD6"
0.523937361832563,-0.16038849773115,0.328,0.367,1,"FAF1"
0.524032348080998,0.0329321267126006,0.104,0.114,1,"LETM1"
0.524347603951281,-0.042667503773505,0.445,0.46,1,"ZHX2"
0.524635676295302,-0.0923911849046977,0.125,0.141,1,"SLC20A2"
0.525467712637092,-0.0292299185664354,0.272,0.305,1,"RAPGEF6"
0.525500234529816,0.272366112287428,0.109,0.101,1,"TRPV2"
0.525657568825325,-0.0833458229868623,0.331,0.365,1,"PTPN7"
0.526025887552759,0.0235309373895614,0.12,0.13,1,"GFER"
0.526168257407202,0.0426812507195364,0.235,0.24,1,"RSBN1"
0.526333026310296,-0.0186479792872722,0.339,0.362,1,"NUB1"
0.526374738401141,-0.0406945906583422,0.178,0.184,1,"SEC24C"
0.526440234004042,-0.00430865832332983,0.544,0.576,1,"SETD2"
0.526488031171898,0.00174324245990976,0.169,0.166,1,"SIN3A"
0.526691028457492,0.0205754465389714,0.422,0.439,1,"TUT7"
0.52683480099983,-0.220093381472718,0.095,0.117,1,"EEFSEC"
0.526949706905279,-0.0613101278712329,0.346,0.381,1,"NDUFAB1"
0.527007803502378,-0.080978312195662,0.114,0.122,1,"SNX18"
0.527051011323018,0.102529325345842,0.108,0.114,1,"CEP83"
0.527130493807143,-0.151824301218006,0.093,0.111,1,"MRPL58"
0.52722115446481,-0.138223655836442,0.365,0.411,1,"RAB6A"
0.527406321180739,-0.00862155221183991,0.393,0.424,1,"HSPH1"
0.527761961892921,-0.00321763213695081,0.125,0.135,1,"TRAK1"
0.527885744826364,0.00776753198475388,0.174,0.19,1,"UPF3B"
0.528003135243262,-0.303606300969148,0.099,0.119,1,"IL18R1"
0.528470856974655,-0.0927503170220803,0.455,0.502,1,"ZYX"
0.528645166016379,-0.168421286524782,0.208,0.237,1,"GLMN"
0.528702212420436,0.122572771080506,0.19,0.197,1,"SLC25A32"
0.529725515233423,0.000959003842937789,0.534,0.568,1,"NFKB2"
0.529849969517859,0.0320769894027904,0.616,0.628,1,"XRCC6"
0.530195664031722,0.207870992354179,0.153,0.148,1,"HMGCS1"
0.530943488198723,-0.0305745080038318,0.363,0.381,1,"CYC1"
0.531308550473723,0.0113604680898087,0.24,0.257,1,"PCIF1"
0.532078375897485,0.0143178676175926,0.15,0.156,1,"RNASET2"
0.532079085992372,0.0294824981805741,0.187,0.2,1,"PRKRIP1"
0.532227814926694,0.19271020119186,0.145,0.138,1,"ZNF160"
0.534578046468821,-0.0970553626051809,0.121,0.14,1,"CEP192"
0.534636484694801,0.0963255098850748,0.183,0.186,1,"GFUS"
0.534854987366577,-0.0795377227351615,0.131,0.153,1,"PAK1"
0.534968276435601,0.0713975306687855,0.22,0.227,1,"SMG7"
0.535019011842831,-0.170050598723482,0.11,0.13,1,"ATG2B"
0.535047608735053,0.108608145006097,0.176,0.175,1,"WRNIP1"
0.53589884400786,0.0589295160047327,0.234,0.238,1,"MVP"
0.535953680329257,-0.172789098537286,0.132,0.152,1,"DALRD3"
0.536003555033982,-0.0117563147718961,0.54,0.582,1,"UXT"
0.536400844539239,-0.293238459901344,0.084,0.105,1,"LMNB2"
0.536666044169019,-0.0984068122252303,0.435,0.487,1,"ATRX"
0.536672880730523,-0.0499135596770992,0.197,0.2,1,"MCM7"
0.537328846504697,-0.237983841750973,0.247,0.289,1,"MAP4K4"
0.538616088754528,0.066817849864574,0.129,0.133,1,"MPPE1"
0.539119892923803,0.0993378156616129,0.168,0.172,1,"HACD3"
0.539670142294148,-0.0165651708490836,0.25,0.274,1,"ATOSA"
0.539670296287023,-0.0787659690936739,0.09,0.1,1,"NDUFAF7"
0.540012755032943,0.0656307202484303,0.103,0.097,1,"MCUR1"
0.540172368364407,0.0738881465278161,0.235,0.232,1,"DCP1A"
0.540459800338328,-0.106313092391377,0.257,0.294,1,"DOCK11"
0.540751467083271,0.202469667797143,0.105,0.106,1,"TCF20"
0.540864174010635,0.152548054167908,0.253,0.245,1,"TMEM109"
0.54105586686713,0.0029749515040344,0.3,0.326,1,"TBC1D10C"
0.541257373561098,0.0405294836254868,0.462,0.481,1,"ATP6V0B"
0.54164564016962,-0.197735320348304,0.151,0.178,1,"SHPRH"
0.541688430050996,-0.00946902225009261,0.168,0.181,1,"ADPRS"
0.54220394711248,-0.0496482885139093,0.742,0.771,1,"SSR2"
0.542430189355556,0.0898996643757173,0.487,0.492,1,"ERH"
0.542501495986818,-0.0116413585227704,0.12,0.134,1,"PPP1R13B"
0.542862310542582,-0.0482439355087353,0.347,0.387,1,"SPATA13"
0.543073391413747,0.0859399630442421,0.156,0.152,1,"IARS1"
0.543611354786026,-0.18482120916954,0.104,0.126,1,"CASD1"
0.543700949319786,-0.227842522138446,0.125,0.15,1,"UTP6"
0.544214595764711,0.115983736755971,0.171,0.167,1,"ADH5"
0.544223962173048,-0.129479790017949,0.206,0.227,1,"NOL4L"
0.544444852217825,-0.129967396659772,0.142,0.169,1,"CD2AP"
0.544654390385822,-0.13280707276503,0.178,0.205,1,"MEF2A"
0.544797643311981,0.0247802131007968,0.136,0.149,1,"LPCAT3"
0.545038526298944,0.108935358965381,0.172,0.172,1,"PPA1"
0.545253275484482,0.386554919422805,0.108,0.098,1,"KLF9"
0.546246844945158,0.139845653650806,0.155,0.147,1,"LCMT1"
0.546248289809328,-0.0298014279905934,0.221,0.243,1,"FTX"
0.546324538558567,0.0633806480626384,0.263,0.268,1,"TMED4"
0.546331388749819,-0.18005886529686,0.137,0.164,1,"CLIP1"
0.546396944622813,-0.164414357362512,0.187,0.213,1,"CYP20A1"
0.546502434916176,-0.185220861059696,0.105,0.124,1,"MTMR12"
0.546687045130862,0.0490273301214974,0.873,0.878,1,"SRP14"
0.546990661971595,0.000681507649162499,0.337,0.343,1,"PPP2R2A"
0.547004441125545,0.0393150039311482,0.566,0.576,1,"PSMB6"
0.547601199161225,-0.111857285209743,0.132,0.153,1,"USP37"
0.547704111415795,0.228257833133254,0.108,0.102,1,"SNAPC5"
0.54788100905649,0.00785530035655846,0.121,0.135,1,"RARS1"
0.547910767952697,0.0861685133701056,0.155,0.158,1,"PUM3"
0.548369959863122,0.123562411110609,0.166,0.16,1,"ARFGEF2"
0.548796314451497,0.0609938716047529,0.323,0.338,1,"ANP32E"
0.548863484436687,0.0400468970351091,0.21,0.221,1,"FAM110A"
0.549387601106763,0.024056246196695,0.351,0.357,1,"ZDHHC20"
0.549397775554332,0.0606016627614074,0.112,0.121,1,"BBC3"
0.549654254068023,0.227077092555567,0.109,0.1,1,"ASB1"
0.54967614530257,-0.130464573673655,0.183,0.212,1,"TRIP11"
0.550008855840238,0.0352281352825593,0.347,0.378,1,"TSPYL2"
0.550296091505352,0.0578472150104162,0.362,0.375,1,"SEC11C"
0.550456632304687,0.0155259778529243,0.367,0.395,1,"NDUFA3"
0.550766108704398,0.0104709406630145,0.224,0.221,1,"RFX7"
