"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"GFM1",0.380106132675567,0.477460429575279,0.182,0.136,1
"ADA2",0.237429938708965,-0.477244960002947,0.061,0.123,1
"RUBCN",0.415931071350115,0.477236136243381,0.258,0.222,1
"CEP120",0.211120484409647,0.476818407633367,0.258,0.173,1
"TSPAN5",0.294252446036242,0.476764118935928,0.167,0.111,1
"PRR5",0.536718881591846,-0.476449925476407,0.152,0.198,1
"STXBP2",0.163295275508128,-0.476388418994482,0.197,0.309,1
"RNF139",0.577234817983966,0.476387203312358,0.136,0.111,1
"AAMP",0.332612539959653,-0.47611031002358,0.242,0.346,1
"ALG13",0.141858555076008,-0.475630852804379,0.182,0.309,1
"ARHGAP15",0.429656135744904,-0.475251016918356,0.515,0.556,1
"SLAMF7",0.577051741333077,0.474780548128618,0.212,0.185,1
"TOMM34",0.600814020912645,-0.474681050605915,0.106,0.136,1
"SEC23B",0.557577686228539,-0.474603574342191,0.197,0.247,1
"SUGT1",0.115703349284736,-0.474431265254552,0.258,0.407,1
"PLK3",0.171070196401418,0.474322633194785,0.318,0.21,1
"ESF1",0.635310765373278,0.473839854813811,0.167,0.148,1
"DENND3",0.335103150740538,-0.473608489264944,0.106,0.16,1
"SH2B3",0.159860724917805,0.473503545354674,0.167,0.086,1
"VPS50",0.365426984486161,-0.47335685606492,0.106,0.16,1
"FAM53B",0.165890911192558,-0.473241252969331,0.394,0.519,1
"ZBTB11",0.37173761316466,-0.473113149979313,0.167,0.235,1
"EIF2S3",0.262503105995032,0.47306874512054,0.348,0.284,1
"ENSG00000290548",0.465247623733395,0.471885371352772,0.121,0.086,1
"RNF38",0.309165870477828,-0.471728575764029,0.364,0.444,1
"RTN3",0.332615566172379,-0.471499925616983,0.364,0.444,1
"HCG17",0.916220337809707,0.471488231553586,0.106,0.123,1
"SCAMP3",0.144199981541045,-0.471080589248157,0.242,0.358,1
"NKIRAS2",0.423327443452876,-0.471040524965852,0.076,0.123,1
"GOLGB1",0.19802482247985,-0.471016672800016,0.455,0.556,1
"ARL1",0.616625161842101,0.470919989326059,0.121,0.099,1
"ZNF322",0.806730023354283,0.470758152999538,0.106,0.099,1
"TRAPPC12",0.391108639257819,0.470696607016078,0.167,0.123,1
"TGFBR3",0.133236597391732,-0.470628264724451,0.485,0.617,1
"SP110",0.207063616289545,-0.470618411680137,0.288,0.383,1
"SNX4",0.594318960533604,0.470303825033153,0.152,0.123,1
"KEAP1",0.178345573908261,0.470026639677356,0.273,0.173,1
"RPL7L1",0.562696211725321,-0.469996081452938,0.258,0.284,1
"ZNF746",0.456325347856602,0.469739425020662,0.152,0.111,1
"RAB10",0.170786664571475,-0.46966504637038,0.424,0.531,1
"SYNE2",0.0946536214341116,0.469525382224585,0.788,0.728,1
"A1BG",0.445795483659373,-0.469035047015087,0.121,0.173,1
"ZNF420",0.51197600013114,0.468906186389105,0.167,0.136,1
"LPP",0.846162097743823,-0.468725339887829,0.152,0.16,1
"ZNF428",0.4527487934205,-0.468395677566993,0.182,0.235,1
"NSFL1C",0.0873879872898691,0.468257669663518,0.364,0.247,1
"RNF187",0.312438804116222,0.468162388673055,0.212,0.148,1
"MZT2A",0.103279275941756,-0.468084482237667,0.394,0.519,1
"VKORC1",0.5308782963219,-0.467437782848226,0.258,0.272,1
"TMEM245",0.420561876923903,-0.46743637576317,0.182,0.235,1
"SEC16A",0.110805026250096,-0.467423904900717,0.121,0.235,1
"PPHLN1",0.231942301902864,-0.467269640876528,0.364,0.457,1
"INPP5D",0.270004319768093,-0.467236135129187,0.167,0.247,1
"PDCL3",0.261064024080965,-0.46715473940182,0.258,0.346,1
"AP2M1",0.0720473327846465,0.466833098084035,0.576,0.531,1
"CDK5RAP2",0.417935184656611,-0.466596430121383,0.091,0.136,1
"UCHL3",0.624250313958988,0.466282261426409,0.121,0.099,1
"MRPL54",0.186130004032482,-0.466068860342941,0.318,0.432,1
"CDK8",0.247471983111349,0.46601560902282,0.136,0.074,1
"PAF1",0.25547381672231,-0.465420543737454,0.242,0.346,1
"IER5",0.630464480936916,-0.465142646894637,0.152,0.173,1
"CLCN3",0.222261458253155,-0.464895218701676,0.106,0.185,1
"SP140",0.0820074951810104,-0.46488283237304,0.288,0.444,1
"LINC01145",0.492869488497236,0.464065145545438,0.121,0.086,1
"SF3B4",0.156787012638683,-0.464026904309381,0.379,0.519,1
"C1orf21",0.0702394345170878,0.463859481963308,0.742,0.728,1
"LRRFIP2",0.426167157205551,-0.463382850252633,0.273,0.321,1
"FCHSD1",0.30806685915717,-0.46330946508783,0.076,0.136,1
"NAGK",0.439311504300681,0.463264282933941,0.318,0.247,1
"TBC1D10C",0.178447193690235,-0.463216015723185,0.258,0.37,1
"UBR5",0.353684921252601,-0.46316456004262,0.227,0.296,1
"ITPR1",0.126938257196856,-0.463072359693427,0.348,0.481,1
"ABCE1",0.110327012617113,-0.462998147410131,0.152,0.284,1
"KRTCAP2",0.265573238557858,0.462703435881979,0.545,0.506,1
"NDUFS5",0.0404271612877571,-0.462530178328084,0.894,0.914,1
"CHD3",0.18320359723629,0.462513872149939,0.303,0.21,1
"TIMM22",0.910146633324662,0.462301601150149,0.121,0.123,1
"DCAF8",0.389577625816936,-0.46230049571705,0.182,0.247,1
"DCUN1D5",0.238720880044114,-0.46203350807593,0.182,0.272,1
"MRPS2",0.570095791785624,0.461984840354972,0.167,0.136,1
"SIN3A",0.380590517233307,0.461789883349064,0.167,0.123,1
"CCDC85B",0.394460938119928,-0.461581890077508,0.288,0.346,1
"TYW1B",0.357949971945165,-0.461483791296984,0.076,0.123,1
"MUTYH",0.34351021157049,0.461344612950322,0.136,0.086,1
"STX12",0.5898022602548,0.461226095289922,0.152,0.123,1
"ABHD18",0.254726287557298,-0.460818189629014,0.136,0.21,1
"CERK",0.17709562545074,-0.460703453958607,0.121,0.222,1
"PPP3CC",0.346553574079952,0.460642920536764,0.409,0.346,1
"PDGFD",0.986357614068913,-0.460255625728054,0.121,0.123,1
"PTPRJ",0.17406830990627,-0.460034112135634,0.621,0.704,1
"UBAP2",0.386564980489403,-0.459923048397087,0.106,0.16,1
"MRPS6",0.504741880802425,0.459729686572762,0.424,0.395,1
"STAM",0.325899576873809,-0.459669592169827,0.121,0.185,1
"HLA-DRA",0.77896210588691,-0.459424781747232,0.439,0.42,1
"ATP2A3",0.536186401065808,0.459331419080021,0.288,0.259,1
"BIN1",0.0850806205253459,-0.458650354202366,0.212,0.346,1
"SLC12A9",0.671274849421693,0.458349543013559,0.106,0.086,1
"ANXA6",0.109685859283373,0.45834614413727,0.379,0.272,1
"EXT2",0.341697673609215,0.458321763128289,0.167,0.111,1
"CCDC28A",0.239085769322756,0.458270260832596,0.318,0.247,1
"SRGAP2",0.36969874963439,-0.458184982667273,0.076,0.123,1
"ADIPOR2",0.220666117966501,0.457741826305974,0.318,0.235,1
"SCOC",0.434139355850615,0.457483068370087,0.121,0.086,1
"DYNC1I2",0.528428788548869,-0.457215333710543,0.121,0.16,1
"GTPBP6",0.85225471143389,0.457140978767736,0.136,0.136,1
"KIAA1143",0.427423712293771,0.4568865663488,0.167,0.123,1
"AKTIP",0.491374488302317,-0.456555127816339,0.106,0.148,1
"FRYL",0.0730693526243012,-0.456263964861219,0.288,0.469,1
"TXLNA",0.64911908345713,0.455944304079777,0.106,0.086,1
"MAP3K13",0.852963630754318,0.455647669570751,0.106,0.099,1
"CD2AP",0.233630002773419,0.45503265544747,0.242,0.16,1
"PRCP",0.47470321358231,-0.454980243296038,0.106,0.148,1
"CAMK4",0.447641590280719,-0.454937839509931,0.333,0.395,1
"OOEP",0.554100804400654,-0.454863199140859,0.106,0.136,1
"ZNF407-AS1",0.253177340834861,0.454402660451088,0.121,0.062,1
"ACBD5",0.727632495719186,0.454335916119904,0.152,0.148,1
"VTI1A",0.292020798611295,-0.454254422423384,0.333,0.432,1
"NECAP1",0.309641928592323,0.454148800078373,0.212,0.148,1
"DEAF1",0.835323183193119,-0.454006231589128,0.167,0.185,1
"NFKB1",0.35834183915529,-0.453934533637903,0.576,0.63,1
"HDAC4",0.575141644126879,-0.453909970807358,0.136,0.173,1
"IDH2",0.382729842142401,-0.453909049006069,0.227,0.284,1
"NUDT21",0.25262348788214,-0.453775406680961,0.288,0.407,1
"DNTTIP2",0.233340972804235,-0.453683828238823,0.515,0.593,1
"ZSWIM7",0.268866995319514,-0.453677479135533,0.091,0.16,1
"GABPB1-IT1",0.741691700684249,-0.45356301518924,0.106,0.123,1
"PRKCQ",0.0676137705147517,-0.453510434728805,0.636,0.741,1
"TBPL1",0.527544158663901,0.453330914649935,0.242,0.21,1
"ZNF92",0.384988191633985,-0.453050405661723,0.136,0.198,1
"TSEN34",0.274775395573809,-0.453004326198312,0.167,0.247,1
"PPP1R21",0.554324959195218,-0.452600328104301,0.136,0.173,1
"THAP4",0.377798107081788,0.452261425025807,0.242,0.198,1
"GBA1",0.412147793836619,-0.452061044570812,0.106,0.16,1
"TNRC6C",0.252652616037675,-0.451962557497729,0.303,0.383,1
"CTCF",0.339860849831317,-0.451953060092289,0.258,0.333,1
"UQCR10",0.0688194206880327,0.451850225390873,0.682,0.654,1
"MAP4K5",0.386671423418367,-0.451646816837824,0.288,0.346,1
"PPP6R2",0.507634791450872,0.451358504773425,0.303,0.259,1
"AP1G2",0.453015242595554,0.451348211570622,0.136,0.099,1
"STK25",0.123550765525739,-0.451175225691827,0.106,0.21,1
"SHMT2",0.478196837713295,0.451159676743108,0.258,0.222,1
"GTF3C6",0.444082125320233,-0.450789664789276,0.364,0.407,1
"NRBF2",0.5338009250818,-0.45068012672543,0.182,0.222,1
"POLE3",0.117437399842227,-0.450505789892,0.212,0.346,1
"JUN",0.243116038847943,-0.450474766183558,0.485,0.58,1
"CERS5",0.637051484384527,0.450109611145243,0.121,0.099,1
"CD5",0.372963269487716,-0.449814387670542,0.5,0.531,1
"ADCY7",0.118867507924357,-0.449655317944216,0.061,0.148,1
"NFYB",0.474622330662679,-0.44949161871901,0.076,0.111,1
"GBP3",0.507710660857991,-0.449041586863921,0.121,0.16,1
"TCOF1",0.647370320479226,0.448824773521858,0.121,0.099,1
"PPP1R12B",0.31462823964506,0.448822872747485,0.121,0.074,1
"STAMBP",0.545530678798669,0.448754994592919,0.152,0.123,1
"BCKDK",0.60574200374481,0.448677280815233,0.106,0.086,1
"ZNF827",0.471769627733059,0.448428493189343,0.106,0.074,1
"TRBC1",0.0137671899109564,0.448161205625732,0.697,0.494,1
"GRK6",0.577234817983966,0.447906991037283,0.136,0.111,1
"SNRPB",0.0142391511378693,-0.447667574757187,0.697,0.827,1
"MRPL1",0.446507816824815,-0.447438783790843,0.152,0.198,1
"WIPI2",0.203186674305344,-0.447100123436563,0.227,0.333,1
"VPS37A",0.865073825045467,-0.446898329343041,0.212,0.222,1
"VRK3",0.394237257081562,-0.446628465498899,0.167,0.222,1
"DIAPH2",0.689153571452771,0.446379818745257,0.152,0.136,1
"CREBZF",0.485799102079569,-0.446377356087288,0.242,0.309,1
"SLA",0.131293780126249,0.44619640488751,0.697,0.679,1
"PPP3CB",0.270014184414473,0.445964550554823,0.303,0.247,1
"SAE1",0.182596082500106,-0.445657254402823,0.136,0.235,1
"B3GNT2",0.361878766129387,0.445474208674705,0.439,0.37,1
"BPTF",0.180716099780607,0.445469046322969,0.5,0.444,1
"ACADM",0.439710074232832,0.445398905568633,0.242,0.185,1
"SLC38A9",0.337217792564597,0.445373743089853,0.121,0.074,1
"UXS1",0.558140413314843,-0.445344997965908,0.121,0.16,1
"TMEM50B",0.414437562361544,0.445187148487404,0.258,0.222,1
"ERCC1",0.422675224061196,-0.444875667494149,0.136,0.185,1
"HIF1A",0.177231086053784,-0.444818832628856,0.273,0.395,1
"ECPAS",0.369109116273799,0.444132289400245,0.242,0.198,1
"MRTFA",0.837783280009774,0.443305152039962,0.182,0.185,1
"SRP19",0.177427623345125,-0.443243436646295,0.242,0.346,1
"STX2",0.242937942679372,0.443127862571736,0.152,0.086,1
"SH3BGRL",0.0510759428288175,-0.443105293194704,0.273,0.469,1
"UBXN7",0.233630002773419,-0.442761748952639,0.152,0.235,1
"SLC35E1",0.983648384251078,0.442736869935476,0.167,0.185,1
"HUS1",0.717970346440652,0.442664025729906,0.121,0.111,1
"LAGE3",0.516022535243299,0.442359767621102,0.167,0.136,1
"NOC2L",0.404821945028567,-0.441908736274098,0.136,0.198,1
"ANKLE2",0.255175485076316,-0.441431240241961,0.227,0.321,1
"SHC1",0.53796441216243,-0.44116368627686,0.091,0.123,1
"TTI1",0.335421383063937,0.440928072541444,0.182,0.123,1
"SRSF3",0.195409058046626,-0.440923691542749,0.439,0.593,1
"SRSF8",0.531999788068575,0.440783900299607,0.212,0.185,1
"KCTD20",0.232385761119077,-0.440022390040894,0.303,0.42,1
"CD160",0.803388854375533,0.439777927300668,0.121,0.111,1
"UPRT",0.638155003336428,0.439292595133634,0.106,0.086,1
"RAB7A",0.181676656353902,-0.439114727692699,0.485,0.63,1
"MAP7D1",0.947899399626155,0.43896112694235,0.333,0.395,1
"ARHGAP31",0.264068147822813,0.438830032253111,0.227,0.16,1
"EFR3A",0.373360096719046,-0.438644641835822,0.288,0.358,1
"CTSA",0.779021520676609,0.43860714149444,0.136,0.123,1
"USF1",0.393905248687413,-0.438325010836963,0.076,0.123,1
"CSNK1E",0.488913459172554,-0.438296692612587,0.076,0.111,1
"ACTR3",0.176950683418096,0.438257502120448,0.606,0.654,1
"CDIPT",0.218124393886974,-0.438228343721715,0.167,0.272,1
"CCDC90B",0.34868490457637,0.438002794689726,0.212,0.16,1
"VEZF1",0.179914559699091,0.437953654722926,0.348,0.272,1
"AXIN1",0.33353870448094,-0.437786627391441,0.121,0.185,1
"ABHD14B",0.194301774081763,-0.43776809431671,0.212,0.333,1
"KLF3",0.360505520931329,0.437674319480787,0.394,0.358,1
"CEMIP2",0.0502793626622999,-0.437534373612284,0.424,0.593,1
"MT1E",0.310238188117607,0.437531260604369,0.318,0.247,1
"PSMD10",0.600232335137456,0.437372288663683,0.212,0.185,1
"KRCC1",0.713023993559454,0.43679602804782,0.212,0.198,1
"NDUFA4",0.0642600116070171,0.43665700182167,0.697,0.605,1
"POLR2F",0.426556132301897,-0.436621072730988,0.288,0.346,1
"CNN2",0.376529840848102,-0.435886597298616,0.515,0.605,1
"COPS9",0.14581566414832,-0.435886402205067,0.318,0.469,1
"ENSG00000267364",0.487498381008301,0.435561923273071,0.136,0.099,1
"NAA20",0.269424707163831,-0.435257479696313,0.182,0.272,1
"DCTN6",0.71770943882986,-0.434743563426075,0.182,0.21,1
"DNTTIP1",0.238309144359161,0.434660084201459,0.288,0.21,1
"IRAK4",0.548981720002932,0.434624488404795,0.167,0.136,1
"BCAS3",0.368783666933433,-0.434302398574037,0.167,0.235,1
"RBL1",0.457248869306756,0.43386179917776,0.136,0.099,1
"CHM",0.765661076678957,0.433553419927599,0.121,0.111,1
"ARHGAP9",0.027192498863676,0.433521726213226,0.758,0.654,1
"NBPF1",0.478949828090631,0.43323457149675,0.121,0.086,1
"NOL10",0.547515517470056,-0.433207911987724,0.091,0.123,1
"MED29",0.776388142003961,0.433178576921095,0.121,0.111,1
"ABCG1",0.705656245925368,0.433004013861385,0.182,0.173,1
"KDM4B",0.492199199552693,0.432616933351397,0.182,0.148,1
"PPIL2",0.585301444567893,-0.432449816088444,0.121,0.148,1
"M6PR",0.324961194877796,0.432376222142424,0.318,0.259,1
"AGPAT4",0.0533722879948893,0.432305244656089,0.47,0.296,1
"SUFU",0.64911908345713,0.432283312538564,0.106,0.086,1
"MTO1",0.97043104393934,-0.432193003900514,0.106,0.099,1
"SASS6",0.481565250068067,0.431819105371306,0.106,0.074,1
"CHIC2",0.324864024424993,-0.431666586944766,0.364,0.481,1
"IKBKB",0.577234817983966,0.431642400940099,0.136,0.111,1
"UMPS",0.324864112413113,-0.431510524380962,0.061,0.111,1
"ATRN",0.811536655245928,-0.431443168500727,0.106,0.123,1
"NCAPH2",0.503932872403382,0.43126424282237,0.167,0.136,1
"MACO1",0.337609009533733,-0.430849274698599,0.212,0.296,1
"TSR3",0.364765767739915,0.430828220215028,0.258,0.198,1
"RAB5A",0.391399170477529,0.430596400907742,0.303,0.247,1
"DERL1",0.427437136775537,-0.430363337005188,0.273,0.346,1
"SLIRP",0.149450937677722,0.430203903519617,0.394,0.284,1
"MFSD5",0.631186948322918,-0.430195081079221,0.136,0.16,1
"ZNF593",0.521831009140282,0.430158802920711,0.106,0.074,1
"ITGA4",0.184697204688709,-0.429836527347361,0.652,0.741,1
"GUK1",0.00581841113490215,-0.4296821745929,0.788,0.951,1
"NUTM2A-AS1",0.296416510338351,0.429676099224155,0.439,0.358,1
"TOM1",0.592055718523621,-0.429541047331518,0.136,0.173,1
"HIRA",0.450289471590389,-0.429519006557125,0.106,0.148,1
"DPYD",0.0663730351462315,-0.429488902096246,0.182,0.346,1
"GTF2H1",0.335016830337963,0.42938829783759,0.227,0.173,1
"GIGYF2",0.398183071483647,0.429199363623818,0.212,0.16,1
"EOMES",0.425148231633289,-0.429114438148712,0.47,0.481,1
"USP24",0.348419813191828,-0.429096778643652,0.258,0.321,1
"S1PR4",0.136250893531296,-0.428906303448005,0.606,0.691,1
"MAP4K4",0.118593471488306,-0.42801909085151,0.303,0.469,1
"GAR1",0.438373121287763,-0.42772412223587,0.091,0.136,1
"PLPBP",0.306533955247899,-0.427603045268736,0.091,0.148,1
"ANXA2R",0.613447941969767,-0.427344875844581,0.136,0.16,1
"EI24",0.528497678551754,-0.427224271453544,0.091,0.123,1
"CSGALNACT2",0.32805723007737,0.427159110175491,0.455,0.407,1
"ABLIM1",0.111600100286535,-0.42704136785469,0.682,0.79,1
"CLNS1A",0.772893146382752,0.42702657784257,0.212,0.222,1
"FKBP11",0.730297813007798,-0.426880855859984,0.091,0.111,1
"NOTCH2NLC",0.806413281301823,0.426873908721971,0.121,0.148,1
"SLU7",0.264333503344209,-0.426534032767497,0.227,0.333,1
"BIN2",0.269627800123728,0.426270550099125,0.455,0.383,1
"UBA6",0.676133870547574,0.426259019075054,0.197,0.185,1
"NOP2",0.377833039017384,-0.426240357900945,0.182,0.235,1
"SDE2",0.433857697842822,0.426074351333909,0.227,0.185,1
"DESI2",0.499858304866576,0.425934997799072,0.182,0.148,1
"ZNF490",0.68618500777586,-0.425884549970326,0.091,0.111,1
"NNT",0.665259388041982,-0.425848972087661,0.152,0.173,1
"ZBTB43",0.603289025803136,-0.425368171521865,0.258,0.296,1
"DDX21",0.338835306496436,-0.425233666804957,0.439,0.519,1
"NADK",0.50343326959847,-0.424988664081864,0.076,0.111,1
"YES1",0.432272215190126,0.424801276961856,0.182,0.136,1
"NSMAF",0.574541498969805,0.424114004239649,0.212,0.198,1
"PLIN2",0.38296814269288,-0.424017807431849,0.197,0.259,1
"ANP32B",0.0953338348981539,0.423849863191752,0.606,0.457,1
"PDE12",0.53478948828359,-0.423621065570054,0.152,0.198,1
"TMEM43",0.308707416237282,0.423522247225317,0.576,0.494,1
"AVEN",0.507710660857991,-0.423441239435967,0.121,0.16,1
"CEBPZOS",0.1809120414712,-0.423172120311877,0.136,0.222,1
"SLA2",0.0749681774600692,-0.423012959416348,0.591,0.691,1
"CSNK1G1",0.187446225481694,-0.422604016552923,0.197,0.309,1
"MAN2B1",0.401062987764331,-0.422522845174016,0.106,0.16,1
"MRPL52",0.574970687513463,0.422481721201939,0.303,0.309,1
"RBM8A",0.26335105428036,-0.422452867740966,0.606,0.704,1
"ZNF568",0.493728183214006,-0.421807425616158,0.076,0.111,1
"BAZ2A",0.401851571795601,0.421704164315842,0.318,0.272,1
"BBLN",0.0926423771899168,0.42170356207483,0.576,0.444,1
"PTPN7",0.820721382506447,0.421547962787248,0.212,0.21,1
"TMEM267",0.51160477129979,0.421443394418672,0.106,0.074,1
"MAPRE2",0.271969445033819,0.421412909956314,0.621,0.642,1
"NFATC1",0.505207744930866,-0.420994101082686,0.091,0.123,1
"HMGXB4",0.497557094481311,0.420994045019961,0.121,0.086,1
"SCLT1",0.0653331628371178,0.420927149747879,0.273,0.16,1
"MSH6",0.643627346612065,0.420910094385424,0.106,0.086,1
"RAB22A",0.0424641009542072,0.42038993438803,0.545,0.407,1
"HDGF",0.103451350327222,0.420160235415768,0.606,0.531,1
"NUP210",0.397465311770725,-0.420076939510311,0.152,0.198,1
"CHMP2B",0.347295105257504,-0.41981166720541,0.136,0.21,1
"FDPS",0.454269390814849,-0.419583099519064,0.212,0.259,1
"PPM1K",0.349795801893918,-0.419576265349744,0.212,0.309,1
"GOLGA1",0.225503817217209,-0.419147512624685,0.061,0.123,1
"CCL4",0.793476339958692,0.419119983500804,0.47,0.469,1
"NUBP2",0.899126413132657,0.419064808695227,0.212,0.222,1
"ARPP19",0.211857639723523,-0.418922492022981,0.303,0.407,1
"RPA3",0.177426999413082,0.418736942967052,0.348,0.259,1
"STARD3NL",0.225939971383722,0.418664766727481,0.212,0.136,1
"FAM136A",0.603926465368142,0.418343566508145,0.227,0.198,1
"NUP54",0.230053277212785,-0.417862090738859,0.167,0.259,1
"GLUD1",0.211828748009735,0.417547102121392,0.545,0.494,1
"PISD",0.475665226121702,0.417251146367741,0.212,0.173,1
"TIPRL",0.408046598437003,-0.417227137367418,0.227,0.284,1
"NOTCH2",0.341294730291745,-0.417188687930987,0.121,0.185,1
"FRAT1",0.474358097700217,0.417140417264956,0.121,0.086,1
"BICD1",0.941649393625344,-0.417095263348519,0.182,0.173,1
"PELI1",0.541063138739852,-0.417043200139565,0.121,0.16,1
"CBFA2T2",0.308863250822876,-0.417013622263073,0.106,0.173,1
"MIB1",0.584261600456174,-0.41698761892445,0.106,0.136,1
"FIBP",0.515364281646547,0.416978751987115,0.182,0.148,1
"IL17RA",0.282280384060075,-0.416939135958608,0.106,0.173,1
"TRIM33",0.360599695068034,-0.41687441562494,0.227,0.309,1
"B3GLCT",0.673393038563939,-0.416760142914725,0.121,0.148,1
"MESD",0.222369745874227,0.416759499280291,0.288,0.198,1
"NDUFB2",0.223425602134663,-0.416332578085826,0.439,0.543,1
"JAK2",0.277371615219246,0.415601436563323,0.212,0.148,1
"CRLF3",0.363170021602201,-0.41550064921739,0.197,0.259,1
"SCYL1",0.577234817983966,0.415117438504946,0.136,0.111,1
"HARS2",0.661860287639029,0.415051325478069,0.182,0.16,1
"NDUFAF6",0.428549022503827,0.414711034508016,0.152,0.111,1
"PLEC",0.501848129500611,0.414609322000532,0.242,0.198,1
"ATP6V1B2",0.352749920713111,-0.414330584807174,0.152,0.222,1
"OASL",0.0315587218346332,0.414196384671785,0.924,0.778,1
"PRMT2",0.11897045148402,0.413593943864727,0.652,0.58,1
"KDELR1",0.190020411428648,-0.413310856279404,0.182,0.309,1
"SEC13",0.0719532195317363,0.413141701210249,0.47,0.346,1
"GATD3",0.616625161842101,0.412973247052724,0.121,0.099,1
"EPS15L1",0.822123936161334,-0.412828201094223,0.152,0.16,1
"ETHE1",1,0.412706185359579,0.167,0.185,1
"NORAD",0.366177976257172,-0.412648566842581,0.182,0.259,1
"SND1",0.281923897154837,-0.412621211113167,0.197,0.284,1
"FYB1",0.604348951902678,-0.412491321254415,0.409,0.432,1
"ENSG00000291107",0.551144057312957,0.412418451619893,0.182,0.148,1
"ZC3H12D",0.71354269691662,-0.412161161519285,0.136,0.16,1
"PLAC8",0.699172281684534,-0.412154991880535,0.136,0.111,1
"MRTO4",0.660159720643822,0.412066964253995,0.106,0.086,1
"SENP7",0.353280487975664,-0.412026585466801,0.136,0.198,1
"ZNF737",0.682462355420746,0.411743003273597,0.106,0.086,1
"STX6",0.313849166551502,0.411639869567597,0.182,0.123,1
"CCDC6",0.418377544853501,0.411633693325798,0.197,0.148,1
"PNRC2",0.084752406585939,-0.411328203368646,0.288,0.432,1
"CHP1",0.637051484384527,0.41115341954065,0.121,0.099,1
"MZT2B",0.00648047343109319,0.410997506147137,0.864,0.63,1
"APOBEC3D",0.610366028619828,0.410995091762328,0.136,0.111,1
"REXO2",0.38240681292938,-0.41090763356404,0.212,0.259,1
"ENSG00000288528",1,0.410834657592858,0.121,0.123,1
"AIMP1",0.174789746975488,-0.410786365040561,0.152,0.259,1
"OGA",0.204693881318814,-0.410763594903355,0.364,0.469,1
"RAB30",0.484124146730128,-0.410707817439917,0.076,0.111,1
"MED15",0.192081218100476,0.410633036300136,0.485,0.407,1
"FNBP1",0.029128733882869,-0.410584774554732,0.803,0.864,1
"SLMAP",0.79438885943399,0.410489035580028,0.242,0.247,1
"PDIA3",0.0953855854345306,-0.41041640682335,0.712,0.84,1
"HTRA2",0.391773963088555,0.410406767194445,0.212,0.16,1
"GRHPR",0.648438566136965,-0.410405425136037,0.091,0.111,1
"NAA10",0.159453436477058,-0.410367354151888,0.106,0.21,1
"IQCB1",0.240605276096319,-0.410349157850973,0.106,0.185,1
"RNF166",0.257134283441229,-0.410131646844191,0.273,0.37,1
"METAP2",0.300370410043396,-0.410063813188891,0.288,0.383,1
"ENSG00000290683",0.486504254109476,0.409804113203534,0.106,0.074,1
"AIM2",0.522948661437923,0.40967692171317,0.227,0.185,1
"PSMB3",0.290357548555979,-0.409449400293426,0.515,0.593,1
"HPCAL1",0.0939735258830472,-0.409179792271884,0.061,0.148,1
"BMAL1",0.923942328236476,0.409133511271791,0.152,0.16,1
"PHLPP2",0.398030976543999,-0.409039046305649,0.076,0.123,1
"SPG21",0.537990311536438,-0.409032875182386,0.152,0.185,1
"PARP1",0.25843563992384,0.409025323745032,0.258,0.185,1
"TOP1",0.683149110605049,0.408896896622717,0.379,0.395,1
"WBP2",0.30086843363677,0.408838156813482,0.333,0.259,1
"CS",0.344428744813465,-0.408426490233589,0.121,0.185,1
"PAIP2",0.0689925846588592,0.408208733275626,0.788,0.728,1
"AP2B1",0.170187477960677,-0.408000749309917,0.288,0.444,1
"ACBD3",0.202599189824616,-0.407938025386145,0.167,0.272,1
"LARP4",0.244042843382886,-0.407788459445336,0.136,0.222,1
"PHF21A",0.274775395573809,-0.407738260934865,0.167,0.247,1
"LSM1",0.379474128173261,-0.407522234684428,0.273,0.346,1
"WDR45",0.586167132352439,0.407343979884501,0.333,0.321,1
"TASP1",0.257176971735851,-0.407280173771479,0.136,0.21,1
"MAPKAPK2",0.281806334878067,-0.407210280136386,0.333,0.383,1
"SUPT3H",0.358544460820884,-0.40720657441366,0.106,0.16,1
"CALCOCO2",0.627975608299944,-0.407132761115622,0.273,0.309,1
"C18orf32",0.523047814076474,-0.406960485029412,0.227,0.272,1
"RTRAF",0.225847119610349,-0.406757909439398,0.515,0.617,1
"PARP4",0.773780285213012,0.406723839656327,0.167,0.16,1
"CLEC16A",0.492199199552693,-0.40659046699091,0.136,0.185,1
"CWF19L1",0.504081329615857,-0.406546464545695,0.106,0.148,1
"FAM193A",0.476790339133111,0.40635660791077,0.197,0.16,1
"ULK1",0.561997630173528,-0.406219025653216,0.091,0.123,1
"FASTK",0.813958821038128,0.40607646199939,0.152,0.148,1
"N4BP1",0.254706078075934,0.405944594511379,0.545,0.494,1
"PAPOLG",0.471749636956294,0.405866360069963,0.258,0.222,1
"CMTM3",0.260633431738025,-0.405831955288855,0.167,0.247,1
"ANKRD44",0.068155459866754,-0.405513132523147,0.53,0.679,1
"COPE",0.137845715011044,-0.405329094802496,0.545,0.642,1
"TFDP2",0.514775501135049,-0.405090161459139,0.273,0.333,1
"MMS19",0.470082142713509,0.405012089832053,0.136,0.099,1
"MRPL32",0.220323626273524,-0.40490798716817,0.182,0.296,1
"TMEM134",0.508323324351631,-0.404871348205905,0.076,0.111,1
"ORMDL1",0.264692020873225,0.40472012877432,0.394,0.346,1
"ARPC5L",0.0804990442279933,0.404575753382095,0.515,0.42,1
