"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CD164",0.108621479739575,-0.138726206315195,0.481,0.517,1
"CD5",0.271689568398791,0.138702323371611,0.591,0.579,1
"EBPL",0.373652131902985,-0.138627072259802,0.09,0.104,1
"CYC1",0.28042626464334,0.138511521793706,0.327,0.317,1
"TERF2",0.0577726662105131,-0.138476427673112,0.149,0.19,1
"RNF10",0.418283641067382,-0.138304684645985,0.341,0.375,1
"TBCD",0.154817083405686,-0.138269527658783,0.342,0.387,1
"TTLL5",0.720778988196208,0.138203402621317,0.167,0.164,1
"SNX14",0.465097291481984,0.138161562381989,0.216,0.21,1
"MKRN2",0.0944712738261078,-0.138158639307336,0.132,0.168,1
"PLPBP",0.0623923861428918,-0.138153340334257,0.123,0.16,1
"BTG2",0.146909383960888,0.138128709038417,0.466,0.447,1
"WWP1",0.891720351715075,0.138068315231931,0.178,0.182,1
"RFFL",0.677367560527541,0.138047107412833,0.19,0.188,1
"GPX1",0.708880149895185,0.13799590977483,0.232,0.234,1
"UBE2H",0.0818276812392863,-0.137947985863663,0.268,0.317,1
"NAA20",0.627848446209922,0.137922709949857,0.261,0.267,1
"LNPK",0.331123066917605,-0.137887220354102,0.098,0.114,1
"PRPS1",0.122749462303502,-0.137853795785381,0.212,0.253,1
"RAB4A",0.147141504053303,-0.13781980646033,0.172,0.204,1
"MFSD10",0.896831344943644,0.137723506383446,0.316,0.341,1
"PTPN4",0.127033294694709,0.137690140772681,0.395,0.357,1
"SCML4",0.792132258333567,-0.137663139816528,0.261,0.255,1
"PRR7",0.627002096675838,0.137652383114183,0.137,0.13,1
"LASP1",0.445227434890765,0.13760387432957,0.322,0.325,1
"FERMT3",0.707294967690279,0.137560792927994,0.224,0.222,1
"CRELD2",0.0634422639890673,-0.137554767882324,0.105,0.138,1
"NDUFA8",0.244219464604381,-0.137403385798075,0.213,0.244,1
"ARMC10",0.101925536268877,-0.137371737181884,0.127,0.16,1
"AP3S1",0.120771701788709,-0.137316568597663,0.336,0.395,1
"AP1G1",0.580554781534983,0.137313607810994,0.226,0.222,1
"PRKCI",0.936123973772776,0.137205608128027,0.196,0.202,1
"NOL8",0.577737635780395,0.137190820753254,0.159,0.152,1
"ZFAND2B",0.714603432964587,0.137148615970446,0.201,0.204,1
"SLC38A2",0.393197066282827,0.137119275317342,0.39,0.389,1
"PRXL2C",0.375948540961575,0.137097417782665,0.244,0.23,1
"SPAST",0.148831300663036,-0.137013863005554,0.135,0.166,1
"MAN2B1",0.195691415599555,-0.136952716476654,0.163,0.194,1
"UQCC4",0.474907451478465,-0.136833570852488,0.092,0.104,1
"MARK4",0.845941012594326,0.136789835315531,0.16,0.16,1
"FBXO34",0.24376656507131,0.136671635546731,0.353,0.341,1
"SYTL2",0.376566953314726,-0.136628724781748,0.229,0.251,1
"POLR2J",0.103468837816883,-0.136525102875784,0.298,0.349,1
"MCTS1",0.796578136236145,0.136455546390917,0.105,0.112,1
"MORF4L2",0.123976914276998,-0.136442567986343,0.4,0.459,1
"TES",0.156416377877005,0.136338965390765,0.525,0.521,1
"EIF4EBP2",0.637373176927767,0.136236928707322,0.283,0.289,1
"TLE3",0.145238657381014,-0.1361452918604,0.332,0.379,1
"UBE4B",0.597098866638461,0.136076044207819,0.174,0.172,1
"PARP4",0.322971717402812,0.136009763359165,0.203,0.184,1
"TASOR",0.799279017610137,0.135929314367309,0.175,0.174,1
"PHF11",0.847210805938258,0.135905181529563,0.253,0.259,1
"CHST12",0.0463890142145704,0.135890111154512,0.44,0.399,1
"NCBP1",0.571235645696341,0.135849064218335,0.183,0.174,1
"TMCC1",0.304375723441386,-0.135779646547865,0.164,0.188,1
"PCMT1",0.278842022492055,-0.135739806912696,0.364,0.405,1
"ABCF1",0.215123454077397,-0.135739594020957,0.345,0.383,1
"MFSD14A",0.542506257066187,0.135697724781126,0.304,0.311,1
"GPSM3",0.313219272852623,0.135683153303991,0.343,0.335,1
"FBH1",0.426887472779911,-0.135483606632574,0.113,0.128,1
"PRKCA",0.231157828574648,-0.135413747579351,0.204,0.232,1
"UNC13D",0.254668061817668,-0.135408076406357,0.093,0.112,1
"RICTOR",0.11645342633314,0.13539985170217,0.358,0.333,1
"CD55",0.184669676329991,-0.135349014282454,0.477,0.519,1
"ACOT2",0.792212156198628,0.135263907233115,0.109,0.108,1
"SOCS1",0.834864355931347,0.135252066773959,0.366,0.391,1
"YTHDC2",0.214571256566183,-0.13523255801297,0.178,0.208,1
"S1PR1",0.11184978988179,-0.135043214163392,0.545,0.599,1
"UBA5",0.272766806345116,-0.135027128686915,0.11,0.13,1
"KIZ",0.935008708128983,0.134946547459089,0.13,0.136,1
"BTN3A1",0.146308295027994,-0.134905596554033,0.27,0.309,1
"EIF2B4",0.114699592210866,-0.134846517742999,0.152,0.188,1
"CCDC9",0.384375389100845,-0.134815245038769,0.086,0.1,1
"CHMP1B",0.277175839960351,-0.134807594118445,0.312,0.351,1
"PSMD3",0.0997853458207161,-0.134739964229554,0.204,0.248,1
"MRPS23",0.502400311419863,-0.134731698987218,0.124,0.138,1
"RBCK1",0.960673982782427,0.134605558231222,0.207,0.218,1
"MAPK14",0.188957305620454,-0.134593143993459,0.157,0.186,1
"STOML2",0.722976437175957,0.13454332441134,0.198,0.2,1
"METTL5",0.38158747334376,0.134522419872155,0.133,0.118,1
"ZBTB20",0.406748853783249,0.134489235178157,0.453,0.447,1
"ORAI1",0.0285639265848664,0.134455189135222,0.811,0.792,1
"ACAT1",0.295080582629671,-0.134427697811756,0.104,0.122,1
"PCBP1-AS1",0.308126471121407,-0.134390287595734,0.202,0.226,1
"RNF38",0.398419345975233,0.134349225237705,0.403,0.405,1
"ANKRD54",0.724326704662825,0.134256052786767,0.107,0.104,1
"KIF21A",0.183081642021336,0.134234202958454,0.449,0.433,1
"ATG12",0.411567561231544,0.134200607838779,0.289,0.279,1
"ABLIM1",0.0316560858024593,-0.134173565396429,0.704,0.756,1
"SPTBN1",0.138586022561403,-0.134067495513789,0.427,0.475,1
"ATP2A2",0.820560804413159,0.134018253831942,0.181,0.184,1
"UCHL3",0.65042696402113,0.133999341663306,0.128,0.142,1
"ACAA2",0.719171768684511,0.133997659770713,0.107,0.116,1
"SART3",0.944498290151326,0.133744512383981,0.205,0.216,1
"FAM118A",0.088084641667139,-0.133721349277246,0.24,0.291,1
"NCS1",0.299684553340776,0.1336714809763,0.201,0.182,1
"MSL2",0.681248757208583,0.13355128484769,0.277,0.281,1
"ZCCHC17",0.898331686342542,0.133424285763459,0.189,0.2,1
"USP37",0.689736654458956,0.133411650323688,0.144,0.14,1
"GTF3A",0.392643036976753,0.133296668468095,0.342,0.335,1
"SEC13",0.151975391154704,-0.133248363995232,0.363,0.421,1
"TUFM",0.113061722099329,-0.133145121276875,0.532,0.607,1
"TBC1D15",0.388247746828189,-0.133068705256836,0.211,0.228,1
"IKZF5",0.247711401924997,-0.132985701414877,0.174,0.2,1
"PIAS1",0.0720390121070043,0.132929812487808,0.535,0.529,1
"DUSP8",0.54525838913011,0.132920056750898,0.173,0.164,1
"HSPA9",0.176875028189195,-0.132919334451887,0.463,0.511,1
"MINK1",0.743761245283727,0.132890515001483,0.161,0.16,1
"PIH1D1",0.70664858046192,0.132815375722757,0.232,0.234,1
"DEXI",0.872375548987903,0.13281502594484,0.103,0.102,1
"XRN1",0.239264895494675,0.132795503119049,0.527,0.523,1
"MOB2",0.530052473822197,0.132791924344646,0.189,0.182,1
"SLC1A4",0.452765225623011,0.132769138171508,0.213,0.202,1
"NRF1",0.429983713703679,0.132765191881553,0.224,0.212,1
"SNX25",0.556978061173921,0.132665484219122,0.174,0.166,1
"DNPEP",0.607187908914646,0.132663200123937,0.219,0.216,1
"ATP6V1E1",0.46210297933163,0.132562265499526,0.242,0.238,1
"EMP3",0.0184948846138188,0.132552097248185,0.894,0.888,1
"GSTP1",0.412730647312024,0.132461380338058,0.51,0.525,1
"C17orf49",0.387165573607436,0.132427251964425,0.397,0.403,1
"SUPT7L",0.806732141446426,0.132369163635172,0.164,0.164,1
"SAFB2",0.0675361830117565,-0.132300681837097,0.348,0.409,1
"CCT8",0.10133894565599,-0.132219432769739,0.385,0.449,1
"TTC33",0.92971517410734,0.132200715539115,0.199,0.206,1
"RNF138",0.808960863971054,0.132161448427019,0.212,0.214,1
"PHKB",0.933121687186717,0.132156687685644,0.159,0.166,1
"NEDD8",0.227452188319156,0.1321190978255,0.454,0.449,1
"MRPS25",0.821302530922424,0.132115942710132,0.148,0.148,1
"KXD1",0.83812197211394,0.132100855792386,0.144,0.146,1
"ZNF451",0.362556704954203,0.132053301527122,0.304,0.293,1
"CDYL",0.366772700295087,-0.131967374385664,0.111,0.126,1
"SMIM19",0.21181499867645,-0.131922339750099,0.105,0.126,1
"ATP13A2",0.549403804182944,0.131906596569566,0.088,0.1,1
"BET1L",0.503720526400426,-0.13189872888549,0.217,0.234,1
"TMBIM4",0.183976152080308,-0.131818947571071,0.202,0.234,1
"TUBA1B",0.0711511229869496,0.131808851745348,0.701,0.697,1
"ESS2",0.225254431789191,-0.131646994828546,0.108,0.13,1
"SLC12A2",0.217708451364614,-0.13159950200707,0.135,0.16,1
"KIAA0586",0.208679605918163,-0.131599402976433,0.095,0.116,1
"HLA-DQB1",0.587611151828997,-0.131595939749801,0.419,0.441,1
"MED16",0.981398034690364,0.131545082150963,0.153,0.158,1
"TOX4",0.247489973811954,-0.131491053797461,0.37,0.411,1
"IL10RA",0.0698532343239688,-0.131482863009848,0.502,0.575,1
"CEP104",0.11219424674474,-0.131395749354154,0.164,0.2,1
"ARID4A",0.442098223567044,-0.131368790703165,0.276,0.291,1
"MAX",0.0716954064674631,-0.131308224077575,0.439,0.511,1
"PHF2",0.693739848759273,0.131297951209789,0.101,0.096,1
"HSP90AB1",0.00211276363851205,-0.131221024100431,0.917,0.95,1
"DDX3Y",0.157341592565701,0.131195349789146,0.367,0.345,1
"SPSB3",0.192691601669041,0.131184807790839,0.497,0.495,1
"VPS13D",0.919249484800966,0.131173133328778,0.184,0.186,1
"GTPBP4",0.544823951667301,0.131120741561822,0.222,0.214,1
"NDUFB10",0.134130990075735,-0.131116603235715,0.367,0.413,1
"ARMC8",0.127751511985994,-0.131089203648385,0.216,0.259,1
"POLR3C",0.164896371449322,-0.130988094070872,0.126,0.154,1
"DDX56",0.0934604183133247,-0.130917480760441,0.194,0.238,1
"TMEM199",0.415980092923387,-0.130837308055608,0.153,0.168,1
"RBBP8",0.692088130471853,0.130671068658464,0.108,0.118,1
"SUMF2",0.927361841904881,0.130664447365443,0.167,0.176,1
"ALG2",0.110709162116069,-0.130650026643719,0.129,0.166,1
"ZDHHC3",0.773276566840145,0.130615567045308,0.17,0.17,1
"BUB3",0.208511612802214,0.130590169251071,0.576,0.557,1
"PRPF39",0.431800265198043,-0.130527759310225,0.17,0.19,1
"ANXA11",0.335634673624058,0.130522659316018,0.57,0.581,1
"JTB",0.186540393155549,0.130436257527119,0.599,0.607,1
"ASCC1",0.522910891016616,-0.130363576099518,0.111,0.122,1
"JAGN1",0.671905486153452,0.13033105758781,0.143,0.158,1
"GGA2",0.0403985023668658,0.130283765945558,0.679,0.635,1
"TMEM167B",0.960394559104438,0.130269647905257,0.154,0.16,1
"TMEM140",0.283271429281812,-0.130234311025626,0.097,0.116,1
"MTG1",0.698768963160729,0.130226328843951,0.152,0.15,1
"HP1BP3",0.117088107407383,0.130224099207351,0.514,0.487,1
"FRG1",0.876790415571684,0.130183838858464,0.258,0.277,1
"WDR37",0.191109518723749,-0.130142357500503,0.239,0.273,1
"FAM210A",0.275453575879421,-0.129945761602339,0.124,0.146,1
"DDX49",0.112221355253213,-0.129905725179535,0.149,0.184,1
"POLD4",0.0729329253764232,-0.129799359903894,0.169,0.214,1
"PIGC",0.536998500861567,-0.129711547389888,0.128,0.14,1
"NPM1",0.00235608578365599,-0.129604604231934,0.931,0.94,1
"MRPS18B",0.794020403239243,0.129509338501365,0.141,0.14,1
"PIK3AP1",0.335813761540851,0.129426238500822,0.158,0.142,1
"OOEP",0.183241197296354,-0.129389431344722,0.111,0.134,1
"RXRA",0.407899399092781,0.129385313796026,0.102,0.09,1
"AGAP2",0.853680251256394,0.129217969533032,0.144,0.144,1
"STK17A",0.0406300354337588,0.129063015326338,0.785,0.782,1
"LINC01145",0.99182171883007,0.129054034199186,0.115,0.118,1
"PARK7",0.00660007337940331,-0.129011298184179,0.65,0.717,1
"PTPN9",0.470760135785075,-0.128879085369938,0.118,0.132,1
"YTHDF2",0.595379028975466,0.128828542121283,0.317,0.323,1
"NSMAF",0.248510142222776,-0.128803167471041,0.178,0.204,1
"BTN2A1",0.52186853307133,0.128738610254218,0.225,0.216,1
"RASGRP1",0.163687465295811,0.128696286677366,0.479,0.467,1
"DDX1",0.354171128066017,-0.128690700476721,0.151,0.17,1
"C1orf35",0.257916725428606,0.128620312382556,0.134,0.116,1
"GGNBP2",0.411824146114109,0.128545914725734,0.359,0.351,1
"FBXL5",0.435632718018724,0.128517123334487,0.32,0.319,1
"THOC7",0.74765538514191,0.128484787311101,0.187,0.184,1
"NOSIP",0.11728563165613,-0.128312301482793,0.354,0.403,1
"PAPOLA",0.0693284360507159,-0.128302375637372,0.481,0.539,1
"UHRF2",0.0648055647421538,-0.128276166739669,0.257,0.309,1
"PHC2",0.787668332363231,0.128190904401234,0.158,0.158,1
"RHBDD2",0.379028581202582,0.128120356323195,0.426,0.423,1
"TUT4",0.166111011508561,-0.128048126836812,0.507,0.551,1
"RNF216P1",0.0689430082319818,-0.127953843076886,0.207,0.253,1
"P4HA1",0.679556239808999,0.127797414536045,0.172,0.17,1
"MIB2",0.689605163320527,0.127784930041714,0.133,0.146,1
"LSG1",0.817528104324043,0.12764268391419,0.194,0.194,1
"RNF4",0.685542410101873,0.127628838241592,0.302,0.317,1
"ENSG00000290922",0.872470352799358,0.127595592128372,0.236,0.24,1
"SCAND1",0.276657897070396,0.127577584750447,0.493,0.487,1
"TMEM248",0.13365037665857,-0.127550144460564,0.397,0.453,1
"HNRNPA1",0.0282986805163658,-0.127549191363409,0.877,0.914,1
"ZNRF2",0.178014314185952,-0.127476748895562,0.291,0.329,1
"STARD7",0.595505421351776,0.127461928056316,0.398,0.401,1
"GMFB",0.592586582126664,0.12728495260434,0.17,0.164,1
"ZNF10",0.983889365276298,0.127229636185758,0.104,0.106,1
"WDR82",0.618899045441661,0.127173464317823,0.343,0.347,1
"CORO1C",0.614886467322658,0.127166276611656,0.11,0.104,1
"SNRPB2",0.166251485109289,-0.127088874525171,0.338,0.391,1
"NDUFB9",0.075013977707311,-0.126885686362826,0.473,0.537,1
"RNF168",0.484800662438394,0.12688306404669,0.363,0.361,1
"NCOA1",0.357293525798124,-0.126848299402114,0.472,0.501,1
"MOAP1",0.869398876896532,0.126798482193779,0.102,0.108,1
"DNAJC9",0.225981749684347,-0.126784292255751,0.271,0.303,1
"FAM53B",0.136789013240408,0.12674819183937,0.423,0.397,1
"MRE11",0.873804204183748,0.12673281743215,0.101,0.1,1
"PPHLN1",0.371253302350846,-0.126721110944878,0.405,0.429,1
"PRKRIP1",0.288351583727688,0.126501101489521,0.213,0.198,1
"INTS9",0.0398053240541008,-0.1264388173611,0.113,0.152,1
"MED14",0.188335591815555,0.126422602276958,0.266,0.246,1
"EXOSC3",0.875010105877151,0.126366198947097,0.195,0.2,1
"RP9",0.299663129077909,-0.126313086606172,0.131,0.15,1
"RNASEH2B",0.24539256946732,-0.126246874274111,0.164,0.192,1
"SLFN12L",0.0779458788377399,0.12612624574127,0.631,0.607,1
"VAMP8",0.1154596471712,-0.126073320988039,0.375,0.425,1
"CAPN2",0.520929642106267,-0.126049664901421,0.411,0.443,1
"NDUFV2",0.0192018520902839,-0.126021127457968,0.501,0.577,1
"LYPLA2",0.638230863072963,0.126012680109868,0.219,0.218,1
"SBNO2",0.13204249974135,-0.12582766953393,0.135,0.166,1
"SCAF8",0.859005722332538,0.12572179293833,0.233,0.236,1
"CTNNBL1",0.252356587335511,-0.125716436498253,0.18,0.206,1
"MPG",0.102876344141634,-0.125713860174513,0.124,0.158,1
"PBDC1",0.44182756348184,-0.12568688902846,0.237,0.259,1
"RNF167",0.646636931547188,0.125601602178589,0.279,0.281,1
"KLRK1-AS1",0.699608799244748,-0.125560433276107,0.211,0.222,1
"KIAA0232",0.474391125558772,0.125486882260991,0.197,0.188,1
"MRPL19",0.224790017960033,-0.125463227339864,0.14,0.164,1
"SMYD3",0.821543459703125,-0.125446861136743,0.27,0.281,1
"ACTN4",0.161130221182627,0.12518918816656,0.64,0.613,1
"PNO1",0.28725355305139,-0.125171736058404,0.149,0.172,1
"PSMD1",0.501817562328902,0.125165532498935,0.34,0.343,1
"UBALD2",0.326382790399256,-0.125037993800767,0.308,0.341,1
"PPM1G",0.0754312355166616,-0.125019033679691,0.545,0.607,1
"PSMD12",0.0921941136961989,-0.124977721345995,0.228,0.281,1
"ALMS1",0.941274734451749,0.124957890960594,0.164,0.172,1
"LRRC47",0.614864434267819,0.124696167238623,0.196,0.192,1
"HK1",0.345252283055762,-0.124679514729288,0.14,0.16,1
"PPP1R12C",0.871309997737437,0.124565468018404,0.106,0.112,1
"GPATCH2L",0.955962016417186,0.124466319206189,0.147,0.15,1
"ZNF830",0.820668771933735,0.124428481244515,0.2,0.198,1
"WDR36",0.932755940154998,0.124394727564266,0.155,0.162,1
"POR",0.270446240717179,0.124379696467344,0.302,0.283,1
"KLHDC10",0.905458429458401,0.124368778495797,0.152,0.154,1
"RBM18",0.133360248420908,-0.124349339505562,0.194,0.234,1
"SH2D2A",0.0695695343890353,0.12430579603599,0.804,0.798,1
"TRMT112",0.0716502779451322,0.124281169261621,0.742,0.747,1
"SAP18",0.0417949727129144,-0.124192572705892,0.746,0.794,1
"NIFK-AS1",0.147325229860339,-0.12414737288943,0.089,0.112,1
"MED21",0.308810328051264,-0.124096825361666,0.158,0.178,1
"ATG3",0.394280817963119,-0.124015008430582,0.336,0.371,1
"DYRK1B",0.385984090837881,-0.123988600137996,0.137,0.156,1
"ATF7IP",0.651025238259911,0.123959125456376,0.494,0.507,1
"SRSF10",0.106012429244994,-0.123896833289036,0.539,0.623,1
"HPS5",0.118634460853209,-0.123851064844307,0.1,0.128,1
"DNTTIP2",0.178320119505199,-0.123719430417871,0.532,0.575,1
"ELOVL1",0.98300421899277,0.123674540195285,0.215,0.226,1
"REXO1",0.782580668103267,0.123643817942869,0.109,0.118,1
"PRKCE",0.484149156853371,0.123638072128653,0.185,0.178,1
"THUMPD3",0.293873570152431,-0.12361948444362,0.083,0.1,1
"LRRC58",0.936905582600181,0.123569476687132,0.115,0.118,1
"PHF20",0.924253348933629,0.123424139620755,0.344,0.357,1
"MRPL39",0.350112717455409,-0.123419705311145,0.14,0.16,1
"SMC1A",0.502266108214817,0.123370337863996,0.21,0.202,1
"RARS2",0.312731112060067,-0.123357221846897,0.18,0.204,1
"SPOPL",0.996021009076364,0.123318688728769,0.107,0.11,1
"HAX1",0.0237638174494463,-0.123258261150269,0.27,0.341,1
"CASP8AP2",0.564120525576155,0.123226756936337,0.124,0.116,1
"C2CD5-AS1",0.232081903731096,-0.123218193315212,0.127,0.15,1
"CLK4",0.787421908698913,0.123156446694993,0.293,0.311,1
"IL2RB",0.26609781317194,-0.123093447918086,0.384,0.419,1
"CCND2",0.129762390992603,0.123058892551682,0.59,0.573,1
"TLNRD1",0.605705362083747,-0.123005415161251,0.145,0.156,1
"KLHL2",0.644042288954338,0.122738464023708,0.179,0.174,1
"GMPR2",0.94257863305372,0.12272089134057,0.12,0.124,1
"TMED7",0.616473484624847,-0.122679743928314,0.194,0.204,1
"LPP",0.908867011680555,0.122670020663455,0.178,0.182,1
"LMBRD1",0.516366414040649,0.122611322603831,0.327,0.333,1
"DCAF16",0.888603945422268,0.122588935551649,0.121,0.12,1
"MRPL16",0.643712577371761,0.122563208581823,0.195,0.19,1
"PFKL",0.769884763246503,0.122529182976816,0.103,0.1,1
"TMEM59",0.263015021565294,0.122515923359409,0.673,0.709,1
"EIF4G1",0.305822631081767,0.122469212218226,0.375,0.363,1
"ENO1",0.0279186454336176,-0.122447641164032,0.785,0.832,1
"TDP2",0.533211568043895,0.122427659717049,0.193,0.186,1
"MFN2",0.76468090543562,0.122317740757401,0.101,0.108,1
"BORCS5",0.503217250421766,-0.122297911218008,0.275,0.305,1
"LENG1",0.928907984781863,0.122271677113836,0.144,0.144,1
"ECPAS",0.911810380055847,0.122218947266639,0.244,0.251,1
"ZNF326",0.0846402576331237,-0.122166904470637,0.215,0.259,1
"MDFIC",0.445492511182511,0.122078584949029,0.263,0.253,1
"LCK",0.0662485395936943,0.12202843169783,0.416,0.379,1
"CD81",0.15111056205548,-0.122020456031794,0.792,0.83,1
"C6orf62",0.325663701621757,-0.121998815660307,0.228,0.253,1
"SKA2",0.361850497569108,-0.121942606713584,0.099,0.116,1
"ZFP90",0.370069690418719,0.121895223329986,0.131,0.118,1
"SLC25A39",0.25897528784603,-0.121820369830285,0.142,0.166,1
"SAMD4B",0.239199739804229,-0.121752442214281,0.178,0.208,1
"SELENOS",0.206095374768106,0.121716025974592,0.393,0.379,1
"SMAD4",0.715471433107303,0.121708222481731,0.291,0.301,1
"MRPL22",0.242317894188378,-0.121678101577305,0.235,0.269,1
"ANKRD10",0.966629250037255,0.121646511904519,0.116,0.12,1
"ARPC1B",0.156746215826651,-0.121584499703407,0.641,0.683,1
"NAP1L4",0.500620286048425,0.121521114076736,0.465,0.477,1
"PAIP1",0.0922664537019784,-0.121452373178702,0.228,0.275,1
"SBNO1",0.353582964555285,0.121433295477914,0.311,0.301,1
"WIPF2",0.186075052599932,-0.121371920688767,0.186,0.218,1
"SRPK2",0.192639605034866,0.121280917395864,0.456,0.437,1
"BTBD10",0.725745512025943,0.121255429124256,0.206,0.206,1
"PHC3",0.658331305312039,0.121228953241829,0.389,0.411,1
"SNX5",0.892392432911411,0.121227706642255,0.258,0.269,1
"TGS1",0.160972334587856,-0.121216661818188,0.23,0.271,1
"FAM193A",0.682757358382924,0.121202476592367,0.236,0.236,1
"QRICH1",0.998137267488736,0.121145425780057,0.267,0.285,1
"AIDA",0.838663367415896,0.121068062978781,0.206,0.21,1
"ENSG00000253980",0.942872921994794,0.120879893872076,0.164,0.17,1
"NRBF2",0.36183268993729,-0.120841154437529,0.174,0.196,1
"COX17",0.488978773370825,0.120823226634858,0.337,0.343,1
"ARHGAP30",0.604117665728534,0.120810010791847,0.352,0.363,1
"NDUFB11",0.318390392472066,-0.120782326510187,0.638,0.665,1
"ENSG00000280441",0.675626561991524,-0.120761056119786,1,1,1
"KLF12",0.574953277280496,-0.120699210927456,0.392,0.411,1
"ZMAT2",0.272353249621016,-0.120649759282264,0.462,0.501,1
"PMF1",0.224752408534799,-0.120615529908167,0.276,0.317,1
"SLC25A33",0.72434444975152,-0.120572848598957,0.097,0.104,1
"TFRC",0.773165696564055,0.120460159518069,0.134,0.132,1
"CTBP1",0.91297169486616,0.120447820037679,0.249,0.257,1
"PPP4C",0.135989826076931,0.120447366435028,0.606,0.589,1
"ANP32A",0.36295151414911,0.120310782243487,0.319,0.317,1
"SBDSP1",0.451490431873726,-0.120286565549939,0.204,0.224,1
"RACK1",0.000505281159428579,-0.120264934670856,0.996,1,1
"BLOC1S4",0.964033289531329,0.120264424276303,0.218,0.23,1
"ATP6V1H",0.686812465528625,0.12024572084339,0.266,0.269,1
"CCDC59",0.0492554728461554,-0.120233754543189,0.284,0.351,1
"TRIP4",0.292361991553466,-0.120190480105697,0.145,0.168,1
"PHLPP1",0.274011105461912,-0.120165916271359,0.106,0.124,1
"SFT2D2",0.374269812771186,0.120132796448202,0.221,0.204,1
"PSMB8-AS1",0.243434127948998,-0.1200666636292,0.198,0.23,1
"MED31",0.42283272293476,-0.120062054927956,0.198,0.218,1
"MAPKAPK5-AS1",0.60615861065724,0.120002833379204,0.12,0.112,1
"FAM168A",0.378839413192413,-0.119963634711341,0.113,0.13,1
"DDX52",0.114819381034805,-0.119958130148414,0.146,0.182,1
"FBXW5",0.561610256404923,0.119879372338762,0.237,0.236,1
"CALCOCO2",0.562521579242997,0.119872465844575,0.302,0.307,1
"VPS37B",0.0253965728324379,-0.119821027156127,0.501,0.569,1
"SUGP1",0.118882285376716,-0.119624041362959,0.121,0.152,1
"PCM1",0.287326737838117,0.119564029027867,0.477,0.487,1
"NEPRO",0.715251248958532,0.119549109705419,0.237,0.236,1
"ENSG00000268027",0.88808592563044,0.119496101046442,0.196,0.196,1
"MIB1",0.474120272345084,-0.119451928984164,0.112,0.124,1
"TNPO3",0.692916859699654,0.119423343055575,0.193,0.192,1
"PPP3CB",0.889144662625825,0.119395844826082,0.192,0.196,1
"TTC3",0.324679147638268,0.119356148357224,0.386,0.381,1
"SRA1",0.137366301986624,-0.119308722513892,0.27,0.313,1
"LUC7L",0.965507535199432,0.119273815934378,0.341,0.371,1
"PAXBP1",0.117799726182284,-0.119231911529398,0.273,0.323,1
"IPO5",0.566347758334462,-0.119229979055595,0.173,0.186,1
"EXOC7",0.475574367962942,-0.119208123654919,0.121,0.134,1
"AGTPBP1",0.943903412286416,0.119190775440412,0.281,0.301,1
"NDUFS7",0.357213782863536,-0.119100756180857,0.327,0.361,1
"TGIF2",0.297082104369925,-0.1190972214117,0.218,0.24,1
"TRIM14",0.167748400745252,-0.11902438461939,0.116,0.142,1
"RDH11",0.643724576184088,0.118917734627233,0.166,0.16,1
"ZBTB40",0.259885474215797,-0.118845837141786,0.082,0.1,1
"FHIP1B",0.16835052067969,-0.11875432537281,0.099,0.124,1
"GOLGA4",0.343411811527748,0.118747276144696,0.499,0.507,1
"SAR1A",0.153236717586433,0.118726338107939,0.293,0.271,1
"SLC25A4",0.749377090951757,0.118721550239903,0.168,0.166,1
"TFCP2",0.94733366207088,0.118647536960548,0.142,0.148,1
"TAB3",0.138879110913759,-0.118597048680904,0.116,0.144,1
"ELP5",0.451412257935622,-0.118585063870819,0.123,0.138,1
"NMT1",0.95716136279929,0.118505520705269,0.21,0.222,1
"ITGA4",0.0401540348014289,0.118407913962441,0.754,0.705,1
"BPGM",0.273260483108556,-0.118350958256131,0.135,0.154,1
"FUS",0.356617924733238,-0.118335672728522,0.702,0.741,1
"PIK3CD",0.410586780165213,0.118313360289268,0.352,0.345,1
"COX8A",0.0582161738963891,-0.118307784776038,0.611,0.679,1
"RNF145",0.547853711226528,-0.118229311742209,0.313,0.329,1
"TCP11L2",0.308595122437907,-0.118218810029503,0.208,0.234,1
"DMTF1",0.30132591140544,-0.118192573286655,0.216,0.244,1
"RAB27A",0.268805911502603,0.118176496164706,0.54,0.531,1
"IRF7",0.156176860723209,-0.118108064545098,0.264,0.301,1
"TUBA1A",0.516891846852677,0.11808617301515,0.561,0.583,1
"SENP5",0.252240858566571,-0.118026925108982,0.255,0.289,1
"ATMIN",0.454152403822563,-0.118014605594166,0.142,0.156,1
"MRPL55",0.936406421032919,0.117998956921249,0.14,0.146,1
"RNF14",0.759621119704545,0.117997254568889,0.11,0.106,1
"PPP2CA",0.0582527439188363,-0.117969990463554,0.52,0.599,1
"DTWD1",0.653311485363444,0.117967012444466,0.109,0.12,1
"PHF14",0.902811224224607,0.117931716185945,0.153,0.158,1
"UBAP2L",0.668154376276194,0.117847902733182,0.164,0.162,1
"ZNF292",0.256099936548983,0.117831179711837,0.451,0.439,1
"MTMR3",0.488569694440811,0.117762571422325,0.198,0.188,1
"LSM2",0.872011301743052,0.117732533129028,0.152,0.162,1
"PDS5B",0.869959529902523,0.117712121992092,0.22,0.226,1
"MDN1",0.358365228161704,-0.11769785731455,0.14,0.158,1
"MT-CYB",0.000123669632029069,0.117690122334039,0.998,0.996,1
