"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cluster","direction"
5.14680224387466e-08,0.565371742416772,0.31,0.221,0.000967701757893314,"ARCN1","Classical monocyte","up"
9.17739699731375e-22,0.561653585498733,0.725,0.583,1.72553418343493e-17,"CYB5R4","Classical monocyte","up"
2.23778063363418e-08,0.559758420245273,0.349,0.258,0.000420747514735899,"SIGLEC14","Classical monocyte","up"
1.67292770072139e-10,0.558591441672928,0.783,0.758,3.14543866289635e-06,"TRPS1","Classical monocyte","up"
1.84176175031694e-06,0.558038367315329,0.28,0.205,0.034628804429459,"GSAP","Classical monocyte","up"
1.84952883783027e-30,0.55743195522164,0.837,0.74,3.47748412088847e-26,"ATP6V0D1","Classical monocyte","up"
5.79227624601801e-08,0.55726884899503,0.313,0.225,0.00108906377977631,"SNX8","Classical monocyte","up"
1.68643533468901e-07,0.552560807358065,0.285,0.202,0.00317083571628228,"KIFC3","Classical monocyte","up"
6.59709534170108e-28,0.549985961110167,0.921,0.861,1.24038586614664e-23,"KYNU","Classical monocyte","up"
7.27567183267308e-16,0.548805822189402,0.626,0.502,1.36797181797919e-11,"NRIP3","Classical monocyte","up"
2.10304629680539e-12,0.548566497097004,0.563,0.462,3.95414764725349e-08,"CUL4A","Classical monocyte","up"
3.00204741216148e-08,0.548290543949322,0.341,0.249,0.000564444954434602,"NCBP3","Classical monocyte","up"
1.28761102420219e-07,0.546518877185335,0.372,0.315,0.00242096624770495,"LAP3","Classical monocyte","up"
4.19444421548495e-10,0.543528167028855,0.465,0.377,7.8863940139548e-06,"NCS1","Classical monocyte","up"
1.50449237585712e-09,0.541991619983869,0.439,0.343,2.82874656508655e-05,"PPP1R10","Classical monocyte","up"
1.47039943257102e-06,0.538423910045088,0.356,0.28,0.0276464501312003,"GK5","Classical monocyte","up"
5.75918953723756e-07,0.536666927226837,0.423,0.359,0.0108284281679141,"PDE4D","Classical monocyte","up"
1.39671343445639e-12,0.5350042647495,0.53,0.408,2.6261005994649e-08,"LTA4H","Classical monocyte","up"
1.01505185008882e-30,0.533918333527179,0.835,0.686,1.90850048853699e-26,"SEMA6B","Classical monocyte","up"
7.82239277031077e-07,0.533642573430129,0.313,0.23,0.0147076628867383,"SMOX","Classical monocyte","up"
1.00366407109279e-15,0.530384473596779,0.587,0.447,1.88708918646867e-11,"NABP1","Classical monocyte","up"
5.83940414108284e-29,0.522108167690617,0.832,0.744,1.0979247666064e-24,"SEC61B","Classical monocyte","up"
1.83534229844474e-14,0.517276691948536,0.585,0.463,3.4508105895358e-10,"SPPL2A","Classical monocyte","up"
2.08260647760894e-07,0.513573100484525,0.315,0.226,0.00391571669920032,"GPR35","Classical monocyte","up"
2.66836872178574e-22,0.512289240571331,0.785,0.653,5.01706687070156e-18,"IVNS1ABP","Classical monocyte","up"
3.45124739042261e-07,0.505019674218288,0.374,0.291,0.00648903534347259,"COPB2","Classical monocyte","up"
3.8362132637375e-07,0.501697923891052,0.347,0.266,0.00721284817847924,"PPP2R3C","Classical monocyte","up"
6.249181579136e-27,0.500253919057538,0.943,0.904,1.17497112050915e-22,"CSTB","Classical monocyte","up"
6.6495828156442e-34,0.499818510055625,0.864,0.715,1.25025456099742e-29,"GRN","Classical monocyte","up"
7.85370565211422e-13,0.492216343097837,0.706,0.656,1.47665373671052e-08,"EPB41L3","Classical monocyte","up"
3.36501597054891e-07,0.490963618072845,0.396,0.319,0.00632690302782607,"FKBP2","Classical monocyte","up"
1.22813524026061e-08,0.490811360088726,0.445,0.358,0.000230913987873799,"SURF4","Classical monocyte","up"
1.01145318920344e-07,0.474337057466504,0.405,0.312,0.00190173428634031,"TSG101","Classical monocyte","up"
7.13071138795634e-08,0.472673664408578,0.462,0.397,0.00134071635516355,"SQOR","Classical monocyte","up"
1.33452599768884e-07,0.472368120606741,0.259,0.176,0.00250917578085455,"MELTF","Classical monocyte","up"
1.33412669880511e-13,0.472218964169221,0.654,0.545,2.50842501909338e-09,"BLOC1S2","Classical monocyte","up"
1.85420053367829e-08,0.471683042540446,0.461,0.374,0.000348626784342191,"DYNLT1","Classical monocyte","up"
8.70412373601264e-15,0.469057969400879,0.72,0.626,1.6365493448451e-10,"EMP1","Classical monocyte","up"
1.14331861775065e-06,0.468642950102625,0.35,0.269,0.0214966766509478,"SDF2","Classical monocyte","up"
4.48339874106674e-07,0.467088230951295,0.445,0.362,0.00842968631295368,"ANKH","Classical monocyte","up"
2.18741920076671e-06,0.466854672256621,0.351,0.287,0.0411278558128156,"MYDGF","Classical monocyte","up"
2.23650317484671e-06,0.465394260981796,0.373,0.301,0.0420507326934678,"HTATIP2","Classical monocyte","up"
6.0750274464144e-16,0.46502857545044,0.697,0.566,1.14222666047484e-11,"CLTC","Classical monocyte","up"
2.03831971821039e-09,0.463129410752108,0.426,0.32,3.83244873417918e-05,"TXNRD1","Classical monocyte","up"
3.65115378710747e-18,0.458382369166819,0.753,0.626,6.86489935051947e-14,"ARL6IP1","Classical monocyte","up"
1.60288340750067e-08,0.455257234510029,0.405,0.305,0.000301374138278277,"ELOVL1","Classical monocyte","up"
9.17192110923258e-17,0.454321674771329,0.738,0.63,1.72450460695791e-12,"POLR2L","Classical monocyte","up"
7.73022334017184e-12,0.453834509319618,0.729,0.669,1.45343659241911e-07,"RALA","Classical monocyte","up"
2.2357869367809e-19,0.452795991845252,0.819,0.734,4.20372659853544e-15,"NOP10","Classical monocyte","up"
1.09402623770808e-06,0.450807924062488,0.377,0.295,0.0205698813213873,"ANXA7","Classical monocyte","up"
4.35244385763301e-07,0.449952108892684,0.375,0.286,0.00818346494112158,"LAMTOR3","Classical monocyte","up"
4.95980469580711e-18,0.445530364222463,0.811,0.706,9.32542478905653e-14,"ZFYVE16","Classical monocyte","up"
2.01007220499008e-13,0.437909029028778,0.561,0.435,3.77933775982235e-09,"CXCL2","Classical monocyte","up"
1.16721238051742e-07,0.437004462161389,0.433,0.336,0.00219459271784886,"UTY","Classical monocyte","up"
1.67113161666836e-07,0.436999202787344,0.468,0.385,0.00314206166565984,"ATP6V1A","Classical monocyte","up"
2.59266304136886e-06,0.436767914599097,0.37,0.285,0.0487472505038173,"MGST1","Classical monocyte","up"
1.30239809200212e-09,0.43637195783172,0.528,0.424,2.44876889258238e-05,"MYD88","Classical monocyte","up"
5.06468761101544e-09,0.435670798540736,0.536,0.437,9.52262564623122e-05,"LAMP1","Classical monocyte","up"
5.44564443503849e-07,0.433939385069084,0.473,0.384,0.0102389006667594,"CCRL2","Classical monocyte","up"
2.5509017497628e-12,0.433571343144942,0.785,0.685,4.79620546990402e-08,"MIR4435-2HG","Classical monocyte","up"
3.88534793145275e-08,0.429710114023457,0.448,0.353,0.000730523118071747,"PCYT1A","Classical monocyte","up"
1.23398759820705e-07,0.429401928842751,0.454,0.38,0.0023201434821489,"SIGLEC9","Classical monocyte","up"
1.6440710621761e-29,0.429090236466619,0.893,0.799,3.0911824111035e-25,"TMBIM6","Classical monocyte","up"
7.98779756413801e-18,0.428960207516053,0.826,0.74,1.50186569800923e-13,"CFD","Classical monocyte","up"
1.24381695442691e-17,0.427438593716261,0.751,0.663,2.33862463771348e-13,"WDR1","Classical monocyte","up"
1.32088539866323e-07,0.42290137797093,0.476,0.384,0.00248352872656661,"ICAM3","Classical monocyte","up"
2.75354820126285e-19,0.422723122616997,0.775,0.645,5.17722132801441e-15,"SPHK1","Classical monocyte","up"
2.70351832120722e-15,0.422502872950409,0.694,0.572,5.08315514753381e-11,"TLN1","Classical monocyte","up"
4.13609841719339e-15,0.418993886793538,0.723,0.601,7.77669224400701e-11,"HNRNPM","Classical monocyte","up"
3.88546237925624e-11,0.418681821388066,0.671,0.569,7.30544636547758e-07,"LINC01619","Classical monocyte","up"
2.61262204071259e-14,0.417939508794611,0.715,0.613,4.9122519609478e-10,"CANX","Classical monocyte","up"
6.07670194275083e-07,0.417548272927705,0.455,0.374,0.0114254149927601,"SPNS1","Classical monocyte","up"
1.78922435778881e-07,0.417398830668447,0.463,0.375,0.00336409963751452,"ACAA1","Classical monocyte","up"
1.04210069358075e-07,0.417246852029589,0.763,0.707,0.00195935772407053,"HMOX1","Classical monocyte","up"
6.43017381956858e-32,0.416864652984241,0.986,0.962,1.20900128155528e-27,"S100A9","Classical monocyte","up"
2.7671680324788e-07,0.416322409098957,0.461,0.371,0.00520282933466663,"XRCC5","Classical monocyte","up"
4.34350653845878e-21,0.416138905381565,0.839,0.759,8.16666099361021e-17,"RBM3","Classical monocyte","up"
6.43008675893524e-12,0.415693662687938,0.587,0.462,1.208984912415e-07,"CKAP4","Classical monocyte","up"
8.54008429502025e-24,0.414097956068747,0.871,0.76,1.60570664914971e-19,"SFPQ","Classical monocyte","up"
3.54925346531998e-07,0.413253911466764,0.44,0.349,0.00667330636549463,"RP2","Classical monocyte","up"
1.58729011187554e-08,0.411784492050159,0.549,0.472,0.00029844228683484,"NORAD","Classical monocyte","up"
7.70979367288784e-37,0.406560836664255,0.987,0.971,1.44959540637637e-32,"ACTG1","Classical monocyte","up"
5.05385094677226e-20,0.405988070375447,0.72,0.576,9.5022505501212e-16,"CXCL8","Classical monocyte","up"
5.13156860185575e-08,0.403430158551518,0.521,0.42,0.000964837528520917,"WDFY3","Classical monocyte","up"
9.79194362285263e-08,0.402678487548163,0.453,0.354,0.00184108123996875,"DDX3Y","Classical monocyte","up"
2.00639526614657e-07,0.402663269779859,0.543,0.458,0.00377242437940879,"MIR22HG","Classical monocyte","up"
3.5207116164593e-08,0.402279179427969,0.523,0.44,0.000661964198126677,"HNRNPH2","Classical monocyte","up"
2.73303806471103e-14,0.401788998919016,0.718,0.622,5.13865816926968e-10,"MOB1A","Classical monocyte","up"
5.78942305749658e-50,0.399398314882035,0.979,0.964,1.08852732327051e-45,"ANXA2","Classical monocyte","up"
4.08832186728587e-10,0.39924943888724,0.579,0.476,7.6868627748709e-06,"PPP1CA","Classical monocyte","up"
3.92821212281199e-07,0.398938197987125,0.505,0.427,0.0073858244333111,"VPS4B","Classical monocyte","up"
1.5772613285726e-07,0.398719286427101,0.518,0.438,0.00296556674998221,"SEPTIN2","Classical monocyte","up"
3.56273571119119e-09,0.398522690327214,0.649,0.565,6.69865568418168e-05,"COP1","Classical monocyte","up"
3.15916363117392e-29,0.396340154657964,0.947,0.899,5.9398594593332e-25,"PKM","Classical monocyte","up"
1.40290733467789e-06,0.393767500108334,0.409,0.321,0.0263774637066137,"SLC12A6","Classical monocyte","up"
1.82190700728109e-09,0.391146533179645,0.618,0.522,3.4255495550899e-05,"C1orf43","Classical monocyte","up"
1.50986310250581e-12,0.390147683254888,0.767,0.687,2.83884460533143e-08,"ATP6V1B2","Classical monocyte","up"
7.06894013259249e-22,0.388635381842517,0.913,0.857,1.32910212373004e-17,"ATP6V0B","Classical monocyte","up"
6.38638935288602e-10,0.387613045765326,0.583,0.52,1.20076892612963e-05,"SRSF9","Classical monocyte","up"
1.49110055495375e-08,0.387443779280642,0.596,0.505,0.000280356726342404,"ATP6AP2","Classical monocyte","up"
4.94978720221869e-07,0.386807030638126,0.575,0.502,0.00930658989761157,"YWHAG","Classical monocyte","up"
1.20007394684452e-11,0.383281232400624,0.635,0.515,2.25637903485707e-07,"ADSS2","Classical monocyte","up"
1.79367001566423e-09,0.382469357259222,0.628,0.537,3.37245836345188e-05,"NBPF19","Classical monocyte","up"
2.18424482676876e-06,0.380731275318756,0.521,0.438,0.0410681712329063,"SEC22B","Classical monocyte","up"
2.82954267105759e-40,0.378339951062982,0.975,0.957,5.32010613012248e-36,"YWHAZ","Classical monocyte","up"
5.38574520868974e-13,0.375135532176014,0.746,0.652,1.01262781413784e-08,"CFP","Classical monocyte","up"
3.67409923728229e-09,0.375133597936686,0.58,0.512,6.90804138593817e-05,"PSMB1","Classical monocyte","up"
1.57804486575377e-16,0.37452464574423,0.854,0.77,2.96703995659023e-12,"LCP1","Classical monocyte","up"
7.22719910686823e-12,0.372571951206565,0.689,0.611,1.35885797607336e-07,"ATP5F1B","Classical monocyte","up"
1.86173859559734e-11,0.371769666165179,0.731,0.641,3.50044090744211e-07,"CD164","Classical monocyte","up"
7.46283136495557e-07,0.371752629534944,0.419,0.327,0.0140316155323895,"UBN1","Classical monocyte","up"
5.65175210454595e-12,0.371629760442806,0.753,0.655,1.06264243069673e-07,"RNF13","Classical monocyte","up"
3.39682140367549e-14,0.368909322407667,0.748,0.634,6.38670360319066e-10,"SLC25A3","Classical monocyte","up"
2.31207976799254e-12,0.368501701160529,0.761,0.685,4.34717237977957e-08,"ATP6V0E1","Classical monocyte","up"
2.59346454234082e-06,0.367410131766215,0.554,0.478,0.0487623203250921,"STAT1","Classical monocyte","up"
1.12384373300378e-06,0.364909973175511,0.564,0.478,0.021130509867937,"POR","Classical monocyte","up"
6.83789924779705e-07,0.36451113820763,0.518,0.432,0.012856618165708,"HADHA","Classical monocyte","up"
1.88734126464625e-52,0.363248993411476,0.999,1,3.54857904578788e-48,"VIM","Classical monocyte","up"
2.6009363120558e-07,0.36244863506263,0.665,0.588,0.00489028045392731,"ASPH","Classical monocyte","up"
4.88529232048009e-08,0.358885972571152,0.649,0.589,0.000918532662096666,"IL1R1","Classical monocyte","up"
2.69957376781895e-11,0.358213254611005,0.784,0.719,5.07573859825319e-07,"METTL9","Classical monocyte","up"
2.36785883575061e-15,0.357796977675158,0.885,0.826,4.45204818297829e-11,"NDUFB9","Classical monocyte","up"
2.22786576382188e-06,0.357759820000819,0.536,0.46,0.041888332091379,"HOMER3","Classical monocyte","up"
7.65270885817586e-18,0.353827924258155,0.856,0.781,1.43886231951423e-13,"ACTR2","Classical monocyte","up"
1.06367984670586e-10,0.353685498972098,0.711,0.626,1.99993084777636e-06,"CLTA","Classical monocyte","up"
9.24933853603931e-28,0.353311482836763,0.964,0.922,1.73906063154611e-23,"SDCBP","Classical monocyte","up"
4.03495859700856e-20,0.353018478493416,0.944,0.884,7.58652915409549e-16,"PNP","Classical monocyte","up"
1.31520380044522e-13,0.352451541089021,0.811,0.7,2.4728461855971e-09,"LHFPL2","Classical monocyte","up"
6.86199801310066e-28,0.352156696960722,0.99,0.981,1.29019286642319e-23,"BTG1","Classical monocyte","up"
2.17692159900631e-07,0.351720331614734,0.559,0.485,0.00409304799045166,"TUBA1B","Classical monocyte","up"
6.78755050308962e-09,0.351304637827193,0.687,0.599,0.000127619524559091,"ST13","Classical monocyte","up"
8.19111253259921e-07,0.351190060009371,0.618,0.555,0.015400929783793,"IL1RN","Classical monocyte","up"
3.35692605293048e-08,0.350485096736454,0.61,0.515,0.000631169236471989,"DDX60L","Classical monocyte","up"
1.43424033759299e-10,0.349994667438639,0.778,0.704,2.69665868274233e-06,"SP100","Classical monocyte","up"
2.70405962025819e-08,0.347906332952579,0.525,0.42,0.000508417289800945,"KDM5A","Classical monocyte","up"
3.73247173857352e-20,0.34748459986677,0.827,0.689,7.01779336286593e-16,"RPS4Y1","Classical monocyte","up"
4.99261444845111e-07,0.345422578845616,0.589,0.521,0.00938711368597777,"ADRM1","Classical monocyte","up"
3.18621760196539e-38,0.343311281956074,0.998,0.997,5.99072633521533e-34,"GAPDH","Classical monocyte","up"
1.55109897500571e-10,0.340578948858682,0.725,0.631,2.91637629280573e-06,"RAB5C","Classical monocyte","up"
4.40322350459958e-12,0.338267814137345,0.801,0.752,8.27894083334813e-08,"ATP6V1G1","Classical monocyte","up"
4.75753433101219e-12,0.337147943137085,0.791,0.705,8.94511604916913e-08,"DDX17","Classical monocyte","up"
2.37517965473136e-29,0.336796208851765,0.993,0.996,4.46581278682591e-25,"S100A10","Classical monocyte","up"
5.3891794011674e-09,0.336316767867814,0.73,0.688,0.000101327351100749,"NOTCH2NLC","Classical monocyte","up"
1.06055613416794e-08,0.335588173965653,0.717,0.639,0.000199405764346257,"MED13","Classical monocyte","up"
4.54654182195486e-07,0.335432780786561,0.522,0.427,0.00854840793363952,"ACSL5","Classical monocyte","up"
1.11795602687747e-07,0.331943050115084,0.6,0.505,0.00210198092173502,"EP300","Classical monocyte","up"
2.15715140313579e-06,0.331527268800338,0.573,0.489,0.0405587606817591,"STX4","Classical monocyte","up"
1.14888106979434e-08,0.330722012490291,0.39,0.287,0.000216012618742732,"TNFSF14","Classical monocyte","up"
1.96642057660508e-07,0.328986207253938,0.658,0.581,0.00369726396813287,"PAK2","Classical monocyte","up"
5.27154066036201e-09,0.326086384044675,0.692,0.619,9.91155074961265e-05,"CNIH1","Classical monocyte","up"
2.93928584157335e-08,0.32546707240766,0.689,0.606,0.000552644523932621,"CAP1","Classical monocyte","up"
7.23899351146087e-09,0.322826158354937,0.629,0.526,0.000136107556002487,"SHOC2","Classical monocyte","up"
1.85744365949648e-06,0.321546207832305,0.607,0.541,0.0349236556858529,"TRIP12","Classical monocyte","up"
3.11153509999324e-25,0.321421104059889,0.645,0.458,5.85030829500729e-21,"HLA-DRB5","Classical monocyte","up"
4.52323108426732e-13,0.321117616891167,0.881,0.816,8.50457908463941e-09,"TPM4","Classical monocyte","up"
8.04059968796144e-32,0.320611786431816,0.989,0.986,1.51179355333051e-27,"MYL6","Classical monocyte","up"
1.18763484770064e-06,0.318939253175803,0.634,0.563,0.0223299104064674,"HNRNPF","Classical monocyte","up"
5.67355172931866e-18,0.31795355437351,0.907,0.83,1.06674119614649e-13,"ARPC1B","Classical monocyte","up"
1.11738108701723e-06,0.310181822946349,0.615,0.561,0.021008999198098,"TMED5","Classical monocyte","up"
1.9618302002454e-17,0.309595548428858,0.721,0.574,3.6886331425014e-13,"CD52","Classical monocyte","up"
1.48392623865385e-07,0.307752823535071,0.672,0.594,0.00279007811391697,"RNH1","Classical monocyte","up"
6.39652057837038e-09,0.306264573160282,0.762,0.711,0.00012026737991452,"PPIB","Classical monocyte","up"
4.90821290061979e-12,0.305486169932374,0.852,0.787,9.22842189574533e-08,"ARPC5","Classical monocyte","up"
1.18268287281115e-07,0.304079929570039,0.656,0.596,0.00222368033745952,"ARF4","Classical monocyte","up"
5.60174744248134e-20,0.302053028827526,0.983,0.975,1.05324055413534e-15,"ANXA5","Classical monocyte","up"
7.46767523891215e-30,0.297781741143441,0.99,0.973,1.40407229842026e-25,"IFI30","Classical monocyte","up"
2.77389798793849e-07,0.29753759989738,0.631,0.541,0.00521548299692195,"CAPNS1","Classical monocyte","up"
6.76589306400261e-16,0.297254626168387,0.924,0.868,1.27212321389377e-11,"MYL12B","Classical monocyte","up"
8.46271373111592e-11,0.295474997056651,0.752,0.645,1.59115943572441e-06,"SLC30A4-AS1","Classical monocyte","up"
8.01174850537537e-07,0.294437141381478,0.65,0.581,0.0150636895398068,"FKBP1A","Classical monocyte","up"
3.55308033383572e-19,0.294128613480529,0.971,0.959,6.68050164367792e-15,"CD63","Classical monocyte","up"
7.629041066811e-14,0.292859000609962,0.93,0.889,1.4344123013818e-09,"ENO1","Classical monocyte","up"
1.58619076330548e-08,0.291882335301861,0.774,0.709,0.000298235587316697,"NAPA","Classical monocyte","up"
2.64397800722754e-06,0.28958686735323,0.62,0.538,0.0497120744918923,"PPP1R12A","Classical monocyte","up"
2.0670025870819e-06,0.288375855750813,0.634,0.567,0.0388637826423139,"LAPTM4A","Classical monocyte","up"
3.16947429886582e-17,0.285500143430214,0.939,0.914,5.95924557672752e-13,"ATP6V1F","Classical monocyte","up"
2.05255987158129e-29,0.283798992859602,0.991,0.989,3.85922307054714e-25,"S100A11","Classical monocyte","up"
6.72244799153702e-11,0.282981454505488,0.863,0.824,1.26395467136879e-06,"PSMA7","Classical monocyte","up"
2.21849431477925e-26,0.282906356635571,0.98,0.967,4.17121301064794e-22,"CFL1","Classical monocyte","up"
2.73681264065248e-08,0.281159111690985,0.843,0.78,0.000514575512695479,"SAMSN1","Classical monocyte","up"
8.13636488830956e-07,0.281050267367445,0.978,0.964,0.0152979932629996,"TIMP1","Classical monocyte","up"
1.57295408619573e-37,0.279619927813688,0.999,0.998,2.95746827286521e-33,"EEF1A1","Classical monocyte","up"
1.8104864110738e-07,0.277950028670469,0.759,0.697,0.00340407655010096,"SSR2","Classical monocyte","up"
3.11194204406756e-09,0.276832734085701,0.785,0.715,5.85107343125583e-05,"PPP4C","Classical monocyte","up"
1.4472717865902e-08,0.27564957368027,0.749,0.663,0.00027211604131469,"MTPN","Classical monocyte","up"
9.04448685091076e-09,0.274113657650406,0.854,0.794,0.000170054441770824,"ANTXR2","Classical monocyte","up"
2.29776088343078e-06,0.271272536835573,0.535,0.444,0.0432025001302656,"SUPT4H1","Classical monocyte","up"
2.29084044289055e-06,0.270557481462112,0.735,0.693,0.0430723820072282,"PRDX1","Classical monocyte","up"
3.78985363834983e-09,0.267116477065365,0.811,0.728,7.12568281082535e-05,"FUS","Classical monocyte","up"
6.49981078934769e-08,0.265498505601417,0.822,0.774,0.00122209442461315,"MYL12A","Classical monocyte","up"
1.42276545922102e-09,0.265479217857954,0.909,0.861,2.67508361642736e-05,"AHNAK","Classical monocyte","up"
1.35624069304406e-06,0.263393041041496,0.611,0.52,0.0255000375106144,"HCLS1","Classical monocyte","up"
6.7991408870179e-09,0.26270916984814,0.888,0.863,0.000127837446957711,"ANPEP","Classical monocyte","up"
1.78459711555679e-12,0.262642728602269,0.922,0.882,3.35539949666988e-08,"EIF4G2","Classical monocyte","up"
1.15684126791318e-27,0.262639328872339,0.995,0.985,2.17509295193036e-23,"RPS3A","Classical monocyte","up"
2.66684760307896e-10,0.261215973415533,0.918,0.883,5.01420686330907e-06,"ATXN1","Classical monocyte","up"
1.18822310286326e-12,0.260631504753144,0.984,0.977,2.23409707800349e-08,"ANXA1","Classical monocyte","up"
1.60040278295145e-06,0.260339031576223,0.893,0.85,0.0300907731250532,"BASP1","Classical monocyte","up"
1.53676978916292e-09,0.260132710277687,0.878,0.813,2.88943455758412e-05,"PGK1","Classical monocyte","up"
6.6402703181144e-10,0.257802278955301,0.835,0.777,1.24850362521187e-05,"PTGES3","Classical monocyte","up"
2.65715380660814e-11,0.25711573621949,0.874,0.797,4.99598058718463e-07,"LSP1","Classical monocyte","up"
5.93292849926705e-09,0.257069191983872,0.778,0.692,0.000111550921643219,"YWHAB","Classical monocyte","up"
2.51479827828949e-08,0.252957878653618,0.855,0.784,0.00047283237228399,"ARFGAP3","Classical monocyte","up"
1.49007086142347e-07,0.252953561310861,0.828,0.76,0.00280163123364841,"NCF2","Classical monocyte","up"
8.69940268488837e-08,0.25213831272925,0.635,0.538,0.00163566169281271,"PHLDA1","Classical monocyte","up"
1.70227103917968e-16,0.252111263962581,0.973,0.949,3.20061000786563e-12,"BRI3","Classical monocyte","up"
9.28140894213336e-09,-0.252622404931633,0.911,0.93,0.000174509050929991,"CD99","Classical monocyte","down"
2.24285673800874e-09,-0.253858973867672,0.894,0.921,4.21701923880403e-05,"ATP5MC2","Classical monocyte","down"
1.77754248878311e-08,-0.257696848170256,0.841,0.855,0.000334213538741,"GNA15","Classical monocyte","down"
1.05890765964793e-09,-0.259533787321667,0.818,0.863,1.99095818167004e-05,"CD37","Classical monocyte","down"
8.289413292668e-08,-0.263230179818211,0.746,0.782,0.00155857548728744,"RNF145","Classical monocyte","down"
3.20826112223338e-11,-0.263324095097171,0.902,0.915,6.0321725620232e-07,"ZFAS1","Classical monocyte","down"
7.47857403052704e-08,-0.263408570215657,0.653,0.649,0.00140612148921969,"ADGRE5","Classical monocyte","down"
7.77091997109966e-09,-0.264172065101006,0.97,0.978,0.000146108837296616,"LINC-PINT","Classical monocyte","down"
6.34397392208766e-07,-0.265836982570878,0.774,0.839,0.0119279397683092,"NFAT5","Classical monocyte","down"
4.68226270382592e-11,-0.268125821784396,0.923,0.934,8.8035903357335e-07,"SIK3","Classical monocyte","down"
4.5892643380298e-07,-0.271088440371456,0.735,0.791,0.00862873480836362,"MECP2","Classical monocyte","down"
1.31330680542495e-06,-0.272053996312616,0.664,0.72,0.0246927945555999,"DNM2","Classical monocyte","down"
4.33760866756377e-11,-0.274305742784251,0.901,0.91,8.15557181675341e-07,"FOSL2","Classical monocyte","down"
1.22945278805261e-07,-0.275389244220713,0.801,0.835,0.00231161713209652,"HCST","Classical monocyte","down"
1.31609946696554e-06,-0.275578186239407,0.772,0.815,0.0247453021778861,"IFNGR2","Classical monocyte","down"
2.79879130861728e-07,-0.287401637513266,0.641,0.708,0.0052622874184622,"RLF","Classical monocyte","down"
1.30449619438802e-07,-0.290812043599991,0.628,0.685,0.00245271374468835,"TRAPPC5","Classical monocyte","down"
1.98406803560012e-07,-0.295313804700218,0.686,0.752,0.00373044472053534,"HK2","Classical monocyte","down"
1.16821473379565e-11,-0.296040597844008,0.876,0.907,2.19647734248258e-07,"KDM6B","Classical monocyte","down"
3.48632361560828e-12,-0.301639478494394,0.837,0.859,6.55498566206669e-08,"VEGFA","Classical monocyte","down"
3.61170085882322e-10,-0.302906558078525,0.814,0.856,6.79071995475941e-06,"STK10","Classical monocyte","down"
1.05191605553521e-07,-0.310246654730705,0.659,0.715,0.0019778125676173,"FNBP1","Classical monocyte","down"
4.58257306784550e-11,-0.31075800037912,0.779,0.828,8.61615388216312e-07,"CLEC7A","Classical monocyte","down"
1.34243095565203e-07,-0.313526865653445,0.8,0.823,0.00252403868281695,"HLA-DQB1","Classical monocyte","down"
7.42873765816981e-10,-0.315217638534587,0.657,0.741,1.39675125448909e-05,"EIF3G","Classical monocyte","down"
1.13129422573438e-24,-0.318018177518952,0.963,0.975,2.12705940322578e-20,"RPS29","Classical monocyte","down"
1.5157380526225e-13,-0.32108295916396,0.986,0.991,2.84989068654082e-09,"ENSG00000278996","Classical monocyte","down"
7.2508139913238e-09,-0.32230474840813,0.684,0.74,0.00013632980466487,"BCL3","Classical monocyte","down"
9.85086775474923e-07,-0.322694516872473,0.563,0.596,0.0185216015524795,"WDFY1","Classical monocyte","down"
5.20388731044779e-11,-0.32419319231073,0.772,0.824,9.78434892110393e-07,"WSB1","Classical monocyte","down"
1.10393316347353e-08,-0.325855784610048,0.929,0.938,0.000207561513396293,"JARID2","Classical monocyte","down"
9.54500275663858e-10,-0.326311617117173,0.861,0.861,1.79465141830319e-05,"LST1","Classical monocyte","down"
9.67846473728112e-07,-0.327010111539681,0.54,0.619,0.018197449399036,"EVI2B","Classical monocyte","down"
1.24702066152808e-07,-0.330519042781674,0.624,0.691,0.0023446482478051,"ST3GAL1","Classical monocyte","down"
5.61429854604411e-10,-0.334132595274978,0.703,0.76,1.05560041262721e-05,"PTPRJ","Classical monocyte","down"
8.09906845595835e-10,-0.33800219831065,0.752,0.787,1.52278685108929e-05,"IL6R","Classical monocyte","down"
8.69480409916806e-08,-0.339507517411466,0.774,0.813,0.00163479706672558,"BEST1","Classical monocyte","down"
3.34362665295514e-09,-0.341344428351624,0.665,0.71,6.28668683288625e-05,"GMFG","Classical monocyte","down"
3.03001918019324e-19,-0.346967299157595,0.935,0.943,5.69704206259932e-15,"LCP2","Classical monocyte","down"
5.81950456697738e-08,-0.347466601000706,0.531,0.626,0.00109418324868309,"EHD1","Classical monocyte","down"
7.47003112653243e-07,-0.353377251317098,0.5,0.56,0.0140451525241063,"ZFAND6","Classical monocyte","down"
4.68002644306762e-11,-0.357683772319669,0.781,0.835,8.79938571825574e-07,"RILPL2","Classical monocyte","down"
1.43754786652878e-07,-0.359907533761432,0.515,0.582,0.00270287749864742,"GAS7","Classical monocyte","down"
1.58121798980361e-06,-0.360025417361795,0.435,0.514,0.0297300606442874,"UBE2E2","Classical monocyte","down"
1.5181869871804e-08,-0.360998947371116,0.531,0.594,0.000285449517329658,"NOD2","Classical monocyte","down"
9.97057421614836e-10,-0.362271298777423,0.916,0.914,1.87466736412021e-05,"JUNB","Classical monocyte","down"
7.63082691139074e-08,-0.364096567058465,0.51,0.562,0.00143474807587969,"PLEKHA2","Classical monocyte","down"
